EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
211,0.99,2,2.5,10,-10,0,501,0.17,0.33,-440.00,18.17,20.90,20
212,0.99,2,2.5,10,-10,0,501,0.56,0.50,-290.00,18.17,20.90,20
213,0.99,2,2.5,10,-10,0,501,0.38,0.33,-530.00,18.18,20.80,19
214,0.99,2,2.5,10,-10,0,501,0.38,0.50,-380.00,18.18,20.60,18
215,0.99,2,2.5,10,-10,0,501,0.26,0.12,-260.00,18.19,20.40,20
216,0.99,2,2.5,10,-10,0,501,0.33,0.25,-340.00,18.19,20.20,20
217,0.99,2,2.5,10,-10,0,501,0.71,0.50,-440.00,18.19,19.90,18
218,0.99,2,2.5,10,-10,0,501,0.45,0.50,-430.00,18.20,19.70,20
219,0.99,2,2.5,10,-10,0,501,0.45,0.33,-190.00,18.21,19.70,21
220,0.99,2,2.5,10,-10,0,501,0.29,0.50,-330.00,18.23,19.70,21
221,0.99,2,2.5,10,-10,0,501,0.71,0.33,-220.00,18.24,19.90,22
222,0.99,2,2.5,10,-10,0,501,0.38,1.00,-310.00,18.26,20.10,22
223,0.99,2,2.5,10,-10,0,501,0.15,0.14,-180.00,18.28,20.40,22
224,0.99,2,2.5,10,-10,0,501,0.14,0.12,-180.00,18.29,20.80,22
225,0.99,2,2.5,10,-10,0,501,1.00,1.00,-270.00,18.31,21.00,22
226,0.99,2,2.5,10,-10,0,501,0.33,0.50,-480.00,18.32,21.00,20
227,0.99,2,2.5,10,-10,0,501,0.56,0.50,-390.00,18.32,21.10,19
228,0.99,2,2.5,10,-10,0,501,0.38,0.50,-330.00,18.33,21.20,21
229,0.99,2,2.5,10,-10,0,501,0.29,0.33,-270.00,18.34,21.20,21
230,0.99,2,2.5,10,-10,0,501,0.26,0.20,-260.00,18.36,21.40,23
231,0.99,2,2.5,10,-10,0,501,0.24,0.33,-260.00,18.38,21.30,21
232,0.99,2,2.5,10,-10,0,501,0.38,0.17,-160.00,18.40,21.60,25
233,0.99,2,2.5,10,-10,0,501,0.29,0.17,-430.00,18.41,21.50,21
234,0.99,2,2.5,10,-10,0,501,0.22,0.25,-300.00,18.42,21.30,20
235,0.99,2,2.5,10,-10,0,501,0.29,0.33,-170.00,18.44,21.40,23
236,0.99,2,2.5,10,-10,0,501,0.56,0.50,-190.00,18.45,21.50,21
237,0.99,2,2.5,10,-10,0,501,0.26,0.12,-260.00,18.47,21.80,22
238,0.99,2,2.5,10,-10,0,501,0.38,1.00,-370.00,18.48,21.80,21
239,0.99,2,2.5,10,-10,0,501,0.71,0.50,-200.00,18.49,21.80,21
240,0.99,2,2.5,10,-10,0,501,0.24,0.50,-260.00,18.50,21.70,22
241,0.99,2,2.5,10,-10,0,501,0.56,0.33,-340.00,18.51,21.70,21
242,0.99,2,2.5,10,-10,0,501,0.33,0.50,-440.00,18.52,21.30,21
243,0.99,2,2.5,10,-10,0,501,0.45,1.00,-300.00,18.53,21.30,21
244,0.99,2,2.5,10,-10,0,501,0.24,0.20,-220.00,18.54,21.40,21
245,0.99,2,2.5,10,-10,0,501,0.22,0.33,-260.00,18.56,21.40,23
246,0.99,2,2.5,10,-10,0,501,1.00,1.00,-450.00,18.56,21.20,19
247,0.99,2,2.5,10,-10,0,501,0.33,0.17,-160.00,18.58,21.30,23
248,0.99,2,2.5,10,-10,0,501,0.20,0.25,-280.00,18.59,21.40,22
249,0.99,2,2.5,10,-10,0,501,0.33,0.33,-340.00,18.61,21.60,23
250,0.99,2,2.5,10,-10,0,501,0.20,0.14,-240.00,18.62,21.40,20
251,0.99,2,2.5,10,-10,0,501,0.45,0.25,-370.00,18.62,21.20,19
252,0.99,2,2.5,10,-10,0,501,0.71,1.00,-270.00,18.62,21.10,20
253,0.99,2,2.5,10,-10,0,501,0.38,1.00,-170.00,18.64,21.20,22
254,0.99,2,2.5,10,-10,0,501,0.24,0.11,-230.00,18.64,21.10,20
255,0.99,2,2.5,10,-10,0,501,0.33,0.25,-380.00,18.65,20.80,20
256,0.99,2,2.5,10,-10,0,501,0.22,0.11,-250.00,18.65,20.80,19
257,0.99,2,2.5,10,-10,0,501,0.33,0.50,-370.00,18.66,20.50,20
258,0.99,2,2.5,10,-10,0,501,0.56,1.00,-280.00,18.66,20.30,20
259,0.99,2,2.5,10,-10,0,501,0.38,1.00,-350.00,18.67,20.00,20
260,0.99,2,2.5,10,-10,0,501,0.29,0.25,-330.00,18.67,20.10,21
261,0.99,2,2.5,10,-10,0,501,0.16,0.09,-470.00,18.67,20.00,18
262,0.99,2,2.5,10,-10,0,501,0.38,0.33,-200.00,18.68,20.20,22
263,0.99,2,2.5,10,-10,0,501,0.20,0.17,-180.00,18.70,20.30,23
264,0.99,2,2.5,10,-10,0,501,0.26,0.20,-280.00,18.72,20.60,23
265,0.99,2,2.5,10,-10,0,501,0.19,0.25,-180.00,18.73,20.80,22
266,0.99,2,2.5,10,-10,0,501,0.45,1.00,-300.00,18.73,20.80,19
267,0.99,2,2.5,10,-10,0,501,0.56,1.00,-210.00,18.74,20.90,21
268,0.99,2,2.5,10,-10,0,501,0.56,1.00,-360.00,18.75,21.20,23
269,0.99,2,2.5,10,-10,0,501,0.33,0.25,-380.00,18.76,21.30,21
270,0.99,2,2.5,10,-10,0,501,0.14,0.20,-390.00,18.77,21.30,21
271,0.99,2,2.5,10,-10,0,501,0.13,0.10,-270.00,18.79,21.80,23
272,0.99,2,2.5,10,-10,0,501,0.19,0.14,-410.00,18.79,21.70,21
273,0.99,2,2.5,10,-10,0,501,0.19,0.17,-270.00,18.80,21.50,21
274,0.99,2,2.5,10,-10,0,501,0.17,0.20,-390.00,18.81,21.20,20
275,0.99,2,2.5,10,-10,0,501,0.16,0.14,-230.00,18.82,21.20,22
276,0.99,2,2.5,10,-10,0,501,0.26,0.25,-370.00,18.83,21.40,21
277,0.99,2,2.5,10,-10,0,501,0.56,0.33,-140.00,18.84,21.60,23
278,0.99,2,2.5,10,-10,0,501,0.56,0.50,-170.00,18.85,21.50,22
279,0.99,2,2.5,10,-10,0,501,0.33,0.50,-210.00,18.86,21.60,22
280,0.99,2,2.5,10,-10,0,501,0.24,0.17, -50.00,18.88,21.80,23
281,0.99,2,2.5,10,-10,0,501,1.00,1.00,-240.00,18.89,21.70,22
282,0.99,2,2.5,10,-10,0,501,0.17,0.20,-260.00,18.90,21.80,22
283,0.99,2,2.5,10,-10,0,501,0.71,0.20,-350.00,18.91,21.90,22
284,0.99,2,2.5,10,-10,0,501,0.56,0.33,-260.00,18.92,21.90,20
285,0.99,2,2.5,10,-10,0,501,0.29,0.12,-390.00,18.92,21.70,20
286,0.99,2,2.5,10,-10,0,501,0.56,0.17,-170.00,18.93,21.90,23
287,0.99,2,2.5,10,-10,0,501,0.22,0.12,-230.00,18.95,22.00,24
288,0.99,2,2.5,10,-10,0,501,0.26,0.14,-160.00,18.96,21.80,20
289,0.99,2,2.5,10,-10,0,501,0.38,1.00,-100.00,18.97,22.00,24
290,0.99,2,2.5,10,-10,0,501,0.15,0.08,-360.00,18.98,21.80,21
291,0.99,2,2.5,10,-10,0,501,0.29,0.33,-340.00,18.99,21.70,21
292,0.99,2,2.5,10,-10,0,501,0.16,0.11,-150.00,19.00,21.80,23
293,0.99,2,2.5,10,-10,0,501,0.15,0.12,-330.00,19.00,21.50,19
294,0.99,2,2.5,10,-10,0,501,0.45,0.25,-280.00,19.01,21.70,22
295,0.99,2,2.5,10,-10,0,501,0.14,0.08,-180.00,19.02,21.80,21
296,0.99,2,2.5,10,-10,0,501,0.26,0.25,-210.00,19.03,21.80,23
297,0.99,2,2.5,10,-10,0,501,0.29,0.50,-240.00,19.04,21.60,22
298,0.99,2,2.5,10,-10,0,501,0.29,0.33,-340.00,19.05,21.80,22
299,0.99,2,2.5,10,-10,0,501,0.12,0.17,-210.00,19.06,21.70,23
300,0.99,2,2.5,10,-10,0,501,0.12,0.10,-340.00,19.07,21.80,22
301,0.99,2,2.5,10,-10,0,501,0.24,0.25,-100.00,19.09,22.00,23
302,0.99,2,2.5,10,-10,0,501,0.20,0.11,-150.00,19.10,22.10,24
303,0.99,2,2.5,10,-10,0,501,0.19,0.50,-140.00,19.12,22.60,24
304,0.99,2,2.5,10,-10,0,501,0.45,1.00,-270.00,19.13,22.60,22
305,0.99,2,2.5,10,-10,0,501,0.17,0.14,-290.00,19.14,22.70,22
306,0.99,2,2.5,10,-10,0,501,0.71,0.33,-240.00,19.15,22.70,23
307,0.99,2,2.5,10,-10,0,501,0.16,0.12,-140.00,19.16,22.70,22
308,0.99,2,2.5,10,-10,0,501,0.22,0.10,-210.00,19.17,22.70,22
309,0.99,2,2.5,10,-10,0,501,0.14,0.09, -20.00,19.19,22.90,25
310,0.99,2,2.5,10,-10,0,501,0.38,0.50,-180.00,19.20,23.10,24
