EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
27,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1330.00,16.71,18.50,19
28,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1510.00,16.83,18.70,20
29,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1360.00,16.90,18.70,19
30,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1490.00,17.00,18.90,20
31,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1510.00,17.09,18.80,20
32,0.99,2,0.001,100,-10,0,1001,1.00,0.50, 850.00,17.06,18.60,16
33,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1320.00,17.15,18.90,20
34,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1020.00,17.17,18.80,18
35,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1120.00,17.17,18.70,17
36,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1310.00,17.22,18.80,19
37,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1320.00,17.26,18.80,19
38,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1190.00,17.33,18.80,20
39,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1390.00,17.40,18.90,20
40,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1850.00,17.51,19.10,22
41,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1400.00,17.57,19.10,20
42,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1220.00,17.58,19.30,18
43,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1210.00,17.61,19.20,19
44,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1600.00,17.69,19.50,21
45,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1050.00,17.70,19.60,18
46,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1310.00,17.72,19.60,19
47,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1530.00,17.79,19.80,21
48,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1270.00,17.82,19.70,19
49,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1070.00,17.84,19.60,19
50,0.99,2,0.001,100,-10,0,1001,1.00,0.17,1240.00,17.84,19.20,18
51,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1290.00,17.88,19.20,20
52,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1530.00,17.92,19.40,20
53,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1390.00,17.96,19.50,20
54,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1230.00,17.98,19.30,19
55,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1650.00,18.05,19.70,22
56,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1490.00,18.09,19.80,20
57,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1410.00,18.12,19.70,20
58,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1610.00,18.17,19.90,21
59,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1310.00,18.18,19.90,19
60,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1540.00,18.23,20.20,21
61,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1460.00,18.26,20.20,20
62,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1410.00,18.30,20.30,21
63,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1220.00,18.33,20.30,20
64,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1330.00,18.35,20.40,20
65,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1290.00,18.38,20.20,20
66,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1490.00,18.40,20.20,20
67,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1540.00,18.44,20.30,21
68,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1760.00,18.51,20.50,23
69,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1400.00,18.54,20.70,21
70,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1690.00,18.59,20.80,22
71,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1140.00,18.60,20.70,19
72,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1720.00,18.66,20.90,23
73,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1770.00,18.70,21.10,22
74,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1620.00,18.75,21.30,22
75,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1470.00,18.78,21.40,21
76,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1680.00,18.81,21.50,21
77,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1430.00,18.82,21.40,20
78,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1430.00,18.85,21.20,21
79,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1490.00,18.88,21.20,21
80,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1560.00,18.90,21.10,21
81,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1630.00,18.94,21.40,22
82,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1810.00,18.99,21.40,23
83,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1360.00,19.00,21.20,20
84,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1490.00,19.02,21.10,21
85,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1620.00,19.06,21.20,22
86,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1370.00,19.07,21.10,20
87,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1490.00,19.09,21.20,21
88,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1580.00,19.12,21.30,22
89,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1640.00,19.16,21.40,22
90,0.99,2,0.001,100,-10,0,1001,1.00,0.50,1480.00,19.18,21.40,21
91,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2010.00,19.23,21.60,24
92,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1540.00,19.25,21.40,21
93,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1820.00,19.29,21.70,23
94,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1690.00,19.32,21.80,22
95,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1830.00,19.35,21.90,23
96,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2020.00,19.41,22.40,25
97,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1290.00,19.41,22.20,19
98,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2000.00,19.46,22.50,25
99,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1590.00,19.49,22.50,22
100,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1830.00,19.53,22.80,24
101,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2010.00,19.59,22.90,25
102,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2380.00,19.66,23.50,27
103,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2260.00,19.72,23.80,26
104,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2240.00,19.79,24.30,27
105,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2360.00,19.86,24.70,27
106,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1940.00,19.90,24.60,24
107,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2070.00,19.94,25.20,25
108,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1740.00,19.97,25.00,23
109,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1570.00,19.99,25.00,22
110,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2280.00,20.05,25.20,26
111,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2060.00,20.08,25.10,24
112,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1770.00,20.11,24.70,23
113,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2120.00,20.16,24.70,26
114,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1940.00,20.19,24.40,24
115,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1760.00,20.22,24.00,23
116,0.99,2,0.001,100,-10,0,1001,0.00,0.17,1910.00,20.25,24.00,24
117,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1780.00,20.27,23.80,23
118,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2200.00,20.31,24.00,25
119,0.99,2,0.001,100,-10,0,1001,1.00,0.50,2070.00,20.35,24.30,25
120,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2000.00,20.38,24.10,24
121,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2020.00,20.41,24.10,24
122,0.99,2,0.001,100,-10,0,1001,0.00,0.14,1970.00,20.44,24.20,24
123,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2150.00,20.48,24.10,25
124,0.99,2,0.001,100,-10,0,1001,0.00,0.17,1790.00,20.50,24.00,23
125,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2370.00,20.55,24.40,27
126,0.99,2,0.001,100,-10,0,1001,0.00,0.25,1910.00,20.57,24.40,24
127,0.99,2,0.001,100,-10,0,1001,0.00,0.12,1950.00,20.60,24.50,24
128,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1790.00,20.62,24.30,23
129,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2200.00,20.66,24.40,26
130,0.99,2,0.001,100,-10,0,1001,0.00,0.12,1970.00,20.68,24.30,23
131,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2020.00,20.71,24.40,25
132,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1980.00,20.73,24.30,23
133,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2090.00,20.76,24.30,25
134,0.99,2,0.001,100,-10,0,1001,0.00,0.50,1900.00,20.79,24.40,24
135,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1940.00,20.81,24.10,24
136,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1720.00,20.82,23.90,22
137,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2180.00,20.85,24.00,25
138,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2350.00,20.89,24.40,27
139,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1820.00,20.91,24.10,23
140,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2300.00,20.94,24.40,26
141,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2390.00,20.99,24.60,27
142,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2130.00,21.01,24.80,25
143,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2390.00,21.06,25.00,27
144,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2450.00,21.10,25.30,27
145,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2020.00,21.12,25.30,24
146,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2200.00,21.15,25.70,26
147,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2380.00,21.19,25.90,27
148,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2120.00,21.21,25.70,25
149,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2210.00,21.25,26.00,26
150,0.99,2,0.001,100,-10,0,1001,0.00,1.00,1960.00,21.26,25.80,24
151,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2030.00,21.29,25.60,25
152,0.99,2,0.001,100,-10,0,1001,0.00,0.20,1960.00,21.31,25.50,24
153,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2130.00,21.32,25.20,24
154,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2300.00,21.35,25.10,26
155,0.99,2,0.001,100,-10,0,1001,0.00,0.09,1840.00,21.37,25.00,23
156,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2040.00,21.39,24.90,25
157,0.99,2,0.001,100,-10,0,1001,1.00,1.00,1980.00,21.41,24.60,24
158,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2150.00,21.43,24.70,26
159,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2170.00,21.46,24.60,25
160,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2140.00,21.48,24.70,25
161,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2420.00,21.51,24.90,27
162,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2530.00,21.55,25.30,28
163,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2400.00,21.59,25.60,27
164,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2100.00,21.61,25.50,25
165,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2320.00,21.64,25.90,27
166,0.99,2,0.001,100,-10,0,1001,0.00,0.33,1900.00,21.65,25.70,23
167,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2140.00,21.67,25.90,26
168,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2340.00,21.70,26.00,27
169,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2390.00,21.74,26.20,27
170,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2290.00,21.76,26.30,26
171,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2150.00,21.78,26.10,25
172,0.99,2,0.001,100,-10,0,1001,0.00,0.08,1910.00,21.79,25.70,24
173,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2470.00,21.83,25.80,28
174,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2140.00,21.85,25.80,25
175,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2410.00,21.88,25.80,27
176,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2560.00,21.91,26.30,28
177,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2450.00,21.94,26.50,28
178,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2320.00,21.97,26.40,26
179,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2600.00,22.00,26.50,28
180,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2470.00,22.03,26.70,28
181,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2420.00,22.07,27.00,28
182,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2540.00,22.10,27.40,28
183,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2040.00,22.11,27.10,25
184,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2400.00,22.14,27.30,27
185,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2260.00,22.16,27.20,26
186,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2350.00,22.19,27.10,27
187,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2710.00,22.22,27.20,29
188,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2270.00,22.25,27.30,27
189,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2610.00,22.28,27.40,29
190,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2630.00,22.32,27.50,29
191,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2420.00,22.34,27.40,27
192,0.99,2,0.001,100,-10,0,1001,0.00,0.14,1910.00,22.35,27.00,24
193,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2160.00,22.37,27.10,26
194,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2480.00,22.41,27.30,29
195,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2750.00,22.44,27.70,30
196,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2010.00,22.46,27.50,25
197,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2680.00,22.49,27.50,29
198,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2820.00,22.53,27.80,30
199,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2510.00,22.55,27.70,28
200,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2030.00,22.56,27.20,24
201,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2040.00,22.58,27.10,26
202,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2580.00,22.61,27.50,28
203,0.99,2,0.001,100,-10,0,1001,0.00,0.17,2190.00,22.62,27.50,26
204,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2300.00,22.64,27.30,27
205,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2270.00,22.66,26.90,26
206,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2770.00,22.70,27.40,30
207,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2230.00,22.71,27.10,26
208,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2200.00,22.73,26.70,26
209,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2030.00,22.74,26.40,25
210,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2490.00,22.76,26.80,28
211,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2300.00,22.78,26.90,27
212,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2470.00,22.81,26.90,28
213,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2440.00,22.83,27.10,28
214,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2390.00,22.86,27.20,28
215,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2470.00,22.88,27.40,28
216,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2630.00,22.91,27.30,29
217,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2390.00,22.93,27.40,27
218,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2460.00,22.95,27.60,28
219,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2820.00,22.98,28.10,30
220,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2570.00,23.00,28.10,28
221,0.99,2,0.001,100,-10,0,1001,0.00,0.04,2150.00,23.01,27.90,25
222,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2840.00,23.04,28.10,30
223,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2490.00,23.07,28.10,28
224,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2230.00,23.08,27.90,26
225,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2340.00,23.10,27.80,27
226,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2110.00,23.11,27.40,25
227,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2490.00,23.12,27.40,27
228,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2610.00,23.15,27.50,29
229,0.99,2,0.001,100,-10,0,1001,1.00,1.00,2470.00,23.17,27.30,28
230,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2830.00,23.20,27.50,30
231,0.99,2,0.001,100,-10,0,1001,0.00,0.17,3060.00,23.24,28.20,32
232,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2640.00,23.26,28.10,29
233,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2940.00,23.29,28.40,31
234,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2460.00,23.31,28.60,28
235,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2490.00,23.33,28.70,28
236,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2580.00,23.35,29.00,28
237,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2330.00,23.37,29.00,27
238,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2690.00,23.39,29.00,29
239,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2500.00,23.41,29.00,28
240,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2720.00,23.44,28.90,29
241,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2480.00,23.45,28.50,28
242,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2580.00,23.48,28.50,29
243,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2340.00,23.49,28.00,26
244,0.99,2,0.001,100,-10,0,1001,0.00,0.12,2290.00,23.50,27.80,26
245,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2830.00,23.52,28.00,30
246,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2200.00,23.53,27.80,26
247,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2470.00,23.55,27.80,27
248,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2820.00,23.57,27.90,30
249,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2860.00,23.60,28.10,30
250,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2120.00,23.61,27.70,25
251,0.99,2,0.001,100,-10,0,1001,0.00,0.07,3000.00,23.63,28.00,31
252,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2570.00,23.65,27.90,28
253,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2520.00,23.67,28.10,28
254,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2570.00,23.69,28.30,28
255,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2820.00,23.71,28.30,30
256,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2510.00,23.73,28.50,28
257,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2560.00,23.75,28.70,29
258,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2120.00,23.75,28.20,25
259,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2820.00,23.78,28.20,30
260,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2930.00,23.80,28.80,31
261,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2910.00,23.83,28.80,31
262,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2290.00,23.84,28.70,27
263,0.99,2,0.001,100,-10,0,1001,1.00,0.25,2660.00,23.86,28.80,29
264,0.99,2,0.001,100,-10,0,1001,0.00,0.50,2170.00,23.87,28.60,26
265,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2870.00,23.89,28.60,30
266,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2480.00,23.91,28.60,28
267,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2300.00,23.92,28.40,27
268,0.99,2,0.001,100,-10,0,1001,0.00,0.12,3100.00,23.95,29.10,32
269,0.99,2,0.001,100,-10,0,1001,0.00,0.07,3130.00,23.98,29.30,32
270,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2930.00,24.01,29.30,31
271,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2650.00,24.03,29.10,29
272,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2500.00,24.04,29.20,28
273,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2660.00,24.06,29.20,29
274,0.99,2,0.001,100,-10,0,1001,0.00,0.10,2940.00,24.08,29.70,31
275,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2950.00,24.11,29.80,31
276,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2310.00,24.12,29.70,27
277,0.99,2,0.001,100,-10,0,1001,0.00,0.06,3090.00,24.15,30.20,32
278,0.99,2,0.001,100,-10,0,1001,0.00,0.09,2680.00,24.16,29.90,29
279,0.99,2,0.001,100,-10,0,1001,0.00,0.06,3090.00,24.19,29.90,32
280,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2930.00,24.22,29.90,31
281,0.99,2,0.001,100,-10,0,1001,0.00,0.05,3090.00,24.24,30.20,32
282,0.99,2,0.001,100,-10,0,1001,0.00,0.20,2810.00,24.27,30.40,30
283,0.99,2,0.001,100,-10,0,1001,0.00,0.08,2740.00,24.28,30.40,29
284,0.99,2,0.001,100,-10,0,1001,0.00,1.00,2660.00,24.30,30.20,29
285,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2630.00,24.31,30.00,29
286,0.99,2,0.001,100,-10,0,1001,0.00,0.06,2510.00,24.33,30.10,28
287,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2820.00,24.35,29.90,30
288,0.99,2,0.001,100,-10,0,1001,0.00,0.14,2810.00,24.37,30.00,30
289,0.99,2,0.001,100,-10,0,1001,0.00,0.05,3010.00,24.39,29.90,31
290,0.99,2,0.001,100,-10,0,1001,0.00,0.25,2480.00,24.40,29.60,28
291,0.99,2,0.001,100,-10,0,1001,0.00,0.08,3000.00,24.42,29.50,31
292,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2860.00,24.44,29.50,30
293,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2670.00,24.46,29.50,29
294,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2810.00,24.48,29.60,30
295,0.99,2,0.001,100,-10,0,1001,0.00,0.11,3090.00,24.50,29.90,32
296,0.99,2,0.001,100,-10,0,1001,0.00,0.11,2640.00,24.52,30.00,29
297,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2850.00,24.54,30.00,30
298,0.99,2,0.001,100,-10,0,1001,0.00,0.08,3020.00,24.56,30.10,31
299,0.99,2,0.001,100,-10,0,1001,0.00,0.33,2400.00,24.57,29.70,27
300,0.99,2,0.001,100,-10,0,1001,0.00,0.07,3150.00,24.59,30.10,32
301,0.99,2,0.001,100,-10,0,1001,0.00,0.04,2820.00,24.61,30.00,30
302,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2940.00,24.63,30.10,31
303,0.99,2,0.001,100,-10,0,1001,0.00,0.07,2870.00,24.65,30.20,30
304,0.99,2,0.001,100,-10,0,1001,0.00,0.05,2600.00,24.66,30.00,28
