EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
607,0.99,2,5,500,-10,0,1001,0.33,0.50,11130.00,19.85,23.50,23
608,0.99,2,5,500,-10,0,1001,1.00,0.33,11650.00,19.86,23.60,24
609,0.99,2,5,500,-10,0,1001,0.21,0.33,10480.00,19.86,23.20,22
610,0.99,2,5,500,-10,0,1001,0.20,0.06,11130.00,19.87,23.20,23
611,0.99,2,5,500,-10,0,1001,0.56,0.17,12220.00,19.88,23.40,25
612,0.99,2,5,500,-10,0,1001,0.83,1.00,11670.00,19.88,23.50,24
613,0.99,2,5,500,-10,0,1001,0.19,0.03,12290.00,19.89,23.70,25
614,0.99,2,5,500,-10,0,1001,0.83,1.00,10590.00,19.89,23.60,22
615,0.99,2,5,500,-10,0,1001,0.11,0.14,11080.00,19.90,23.40,23
616,0.99,2,5,500,-10,0,1001,0.11,0.11,11130.00,19.90,23.40,23
617,0.99,2,5,500,-10,0,1001,0.71,1.00,11230.00,19.91,23.40,23
618,0.99,2,5,500,-10,0,1001,0.71,1.00,11200.00,19.91,23.30,23
619,0.99,2,5,500,-10,0,1001,0.50,0.33,11640.00,19.92,23.50,24
620,0.99,2,5,500,-10,0,1001,0.20,0.17,12770.00,19.93,23.80,26
621,0.99,2,5,500,-10,0,1001,0.50,0.10,12220.00,19.94,23.80,25
622,0.99,2,5,500,-10,0,1001,0.11,0.10,11700.00,19.95,23.80,24
623,0.99,2,5,500,-10,0,1001,0.56,0.50,11010.00,19.95,23.60,23
624,0.99,2,5,500,-10,0,1001,0.50,0.33,12710.00,19.96,24.00,26
625,0.99,2,5,500,-10,0,1001,0.12,0.04,12120.00,19.97,24.20,25
626,0.99,2,5,500,-10,0,1001,0.23,0.07,11120.00,19.97,24.20,23
627,0.99,2,5,500,-10,0,1001,0.62,0.10,10480.00,19.98,24.10,22
