EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
23,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2720.00,13.17,13.80,13
24,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2190.00,13.28,14.00,16
25,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3160.00,13.31,13.80,14
26,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3150.00,13.37,14.10,15
27,0.99,2,2.5,10,-50,0,501,0.71,1.00,-4230.00,13.32,14.00,12
28,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2240.00,13.41,14.10,16
29,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2900.00,13.47,14.30,15
30,0.99,2,2.5,10,-50,0,501,0.56,0.50,-3300.00,13.52,14.40,15
31,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2540.00,13.59,14.50,16
32,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2480.00,13.70,14.90,17
33,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2740.00,13.76,15.20,16
34,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2330.00,13.86,15.30,17
35,0.99,2,2.5,10,-50,0,501,1.00,1.00,-1710.00,14.00,15.80,19
36,0.99,2,2.5,10,-50,0,501,0.71,1.00,-1870.00,14.11,16.10,18
37,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3250.00,14.13,16.40,15
38,0.99,2,2.5,10,-50,0,501,0.45,1.00,-3400.00,14.15,16.30,15
39,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3060.00,14.15,16.20,14
40,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2890.00,14.20,16.30,16
41,0.99,2,2.5,10,-50,0,501,1.00,1.00,-4870.00,14.17,16.00,13
42,0.99,2,2.5,10,-50,0,501,0.56,0.33,-3750.00,14.19,15.80,15
43,0.99,2,2.5,10,-50,0,501,1.00,1.00,-4270.00,14.16,15.50,13
44,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2330.00,14.22,15.50,17
45,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2140.00,14.26,15.20,16
46,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3390.00,14.30,15.00,16
47,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2250.00,14.31,15.00,15
48,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3250.00,14.33,15.00,15
49,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3080.00,14.38,15.30,17
50,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2340.00,14.41,15.30,16
51,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2670.00,14.48,15.80,18
52,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2980.00,14.53,16.00,17
53,0.99,2,2.5,10,-50,0,501,1.00,0.50,-2640.00,14.56,16.30,16
54,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2820.00,14.62,16.40,18
55,0.99,2,2.5,10,-50,0,501,0.71,1.00,-3340.00,14.64,16.40,16
56,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2880.00,14.68,16.50,17
57,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2720.00,14.74,16.80,18
58,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2970.00,14.80,17.10,18
59,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2110.00,14.87,17.30,19
60,0.99,2,2.5,10,-50,0,501,1.00,0.50,-3290.00,14.89,17.30,16
61,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3070.00,14.94,17.30,18
62,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2110.00,15.00,17.50,19
63,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2200.00,15.08,17.90,20
64,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3230.00,15.11,17.80,17
65,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2450.00,15.18,18.20,20
66,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2920.00,15.22,18.30,18
67,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2470.00,15.26,18.30,18
68,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3380.00,15.29,18.20,17
69,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2150.00,15.36,18.30,20
70,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2260.00,15.41,18.60,19
71,0.99,2,2.5,10,-50,0,501,0.45,0.33,-2870.00,15.44,18.60,18
72,0.99,2,2.5,10,-50,0,501,1.00,0.50,-3940.00,15.45,18.30,16
73,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2010.00,15.50,18.20,19
74,0.99,2,2.5,10,-50,0,501,0.45,0.50,-2700.00,15.56,18.50,20
75,0.99,2,2.5,10,-50,0,501,0.45,1.00,-1990.00,15.63,18.60,21
76,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2400.00,15.69,18.80,20
77,0.99,2,2.5,10,-50,0,501,1.00,0.33,-1980.00,15.77,19.20,22
78,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2570.00,15.80,19.30,18
79,0.99,2,2.5,10,-50,0,501,0.45,0.50,-3430.00,15.81,19.00,17
80,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2550.00,15.86,19.10,20
81,0.99,2,2.5,10,-50,0,501,0.38,0.50,-2930.00,15.88,19.00,17
82,0.99,2,2.5,10,-50,0,501,1.00,0.33,-2410.00,15.92,19.30,19
83,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3310.00,15.95,19.30,19
84,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2500.00,16.00,19.30,20
85,0.99,2,2.5,10,-50,0,501,0.38,0.50,-2080.00,16.07,19.40,22
86,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3690.00,16.07,19.00,16
87,0.99,2,2.5,10,-50,0,501,0.33,0.50,-2340.00,16.12,18.90,21
88,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2370.00,16.15,18.90,18
89,0.99,2,2.5,10,-50,0,501,0.71,1.00,-3360.00,16.18,19.10,19
90,0.99,2,2.5,10,-50,0,501,0.33,0.33,-2260.00,16.21,19.00,19
91,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3280.00,16.22,19.00,17
92,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2370.00,16.24,18.90,18
93,0.99,2,2.5,10,-50,0,501,0.45,0.33,-3560.00,16.27,18.90,19
94,0.99,2,2.5,10,-50,0,501,1.00,0.33,-3270.00,16.28,18.70,18
95,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3730.00,16.29,18.20,17
96,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2870.00,16.31,18.40,18
97,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2760.00,16.34,18.20,19
98,0.99,2,2.5,10,-50,0,501,0.56,0.50,-3340.00,16.33,18.00,16
99,0.99,2,2.5,10,-50,0,501,0.71,1.00,-3330.00,16.34,17.80,17
100,0.99,2,2.5,10,-50,0,501,0.56,0.33,-3010.00,16.37,17.80,19
101,0.99,2,2.5,10,-50,0,501,0.45,0.33,-3280.00,16.37,17.80,17
102,0.99,2,2.5,10,-50,0,501,0.71,1.00,-1850.00,16.41,18.00,20
103,0.99,2,2.5,10,-50,0,501,1.00,1.00,-1980.00,16.46,18.30,22
104,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3610.00,16.49,18.40,19
105,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2040.00,16.53,18.80,21
106,0.99,2,2.5,10,-50,0,501,0.45,1.00,-2360.00,16.55,18.90,19
107,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2620.00,16.56,18.80,18
108,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2440.00,16.61,19.30,21
109,0.99,2,2.5,10,-50,0,501,0.71,0.33,-3510.00,16.63,19.50,19
110,0.99,2,2.5,10,-50,0,501,0.45,0.50,-2760.00,16.65,19.50,19
111,0.99,2,2.5,10,-50,0,501,0.45,0.33,-2860.00,16.67,19.70,19
112,0.99,2,2.5,10,-50,0,501,0.38,0.25,-2340.00,16.71,19.80,21
113,0.99,2,2.5,10,-50,0,501,0.29,0.25,-2930.00,16.71,19.30,17
114,0.99,2,2.5,10,-50,0,501,0.56,0.33,-2090.00,16.75,19.50,21
115,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2700.00,16.73,18.90,15
116,0.99,2,2.5,10,-50,0,501,0.38,0.25,-2710.00,16.75,18.90,19
117,0.99,2,2.5,10,-50,0,501,0.45,1.00,-2160.00,16.77,19.00,19
118,0.99,2,2.5,10,-50,0,501,0.45,1.00,-3270.00,16.78,18.70,18
119,0.99,2,2.5,10,-50,0,501,0.26,0.20,-2760.00,16.80,18.70,19
120,0.99,2,2.5,10,-50,0,501,0.38,0.25,-3210.00,16.82,18.70,19
121,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2590.00,16.85,18.90,21
122,0.99,2,2.5,10,-50,0,501,0.38,0.50,-2960.00,16.87,18.70,19
123,0.99,2,2.5,10,-50,0,501,0.38,1.00,-2910.00,16.89,18.90,19
124,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2210.00,16.90,18.70,19
125,0.99,2,2.5,10,-50,0,501,0.56,0.50,-3620.00,16.91,19.00,18
126,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2850.00,16.94,19.10,20
127,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3050.00,16.96,19.20,20
128,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2760.00,16.98,19.30,19
129,0.99,2,2.5,10,-50,0,501,0.45,1.00,-3000.00,17.00,19.40,20
130,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3020.00,17.01,19.30,18
131,0.99,2,2.5,10,-50,0,501,0.33,0.20,-3420.00,17.02,19.00,18
132,0.99,2,2.5,10,-50,0,501,0.38,0.25,-3110.00,17.03,19.00,19
133,0.99,2,2.5,10,-50,0,501,0.38,0.20,-3170.00,17.04,18.90,18
134,0.99,2,2.5,10,-50,0,501,0.24,0.17,-2930.00,17.04,18.70,17
135,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2400.00,17.06,18.90,20
136,0.99,2,2.5,10,-50,0,501,0.71,1.00,-3380.00,17.06,18.60,17
137,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2610.00,17.07,18.50,19
138,0.99,2,2.5,10,-50,0,501,0.33,0.20,-3780.00,17.07,18.30,17
139,0.99,2,2.5,10,-50,0,501,0.29,0.17,-2900.00,17.09,18.30,20
140,0.99,2,2.5,10,-50,0,501,0.33,0.50,-1990.00,17.12,18.60,21
141,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2450.00,17.14,18.80,20
142,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3180.00,17.14,18.60,17
143,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2520.00,17.15,18.60,18
144,0.99,2,2.5,10,-50,0,501,0.38,0.50,-2040.00,17.17,19.00,21
145,0.99,2,2.5,10,-50,0,501,0.45,0.50,-3170.00,17.18,18.80,18
146,0.99,2,2.5,10,-50,0,501,0.29,1.00,-2800.00,17.20,19.10,20
147,0.99,2,2.5,10,-50,0,501,0.26,0.14,-3640.00,17.19,18.80,16
148,0.99,2,2.5,10,-50,0,501,0.33,0.17,-2700.00,17.21,19.10,20
149,0.99,2,2.5,10,-50,0,501,0.45,0.50,-2800.00,17.23,19.10,20
150,0.99,2,2.5,10,-50,0,501,0.33,0.50,-2960.00,17.24,18.90,19
151,0.99,2,2.5,10,-50,0,501,0.45,0.25,-3270.00,17.24,18.70,18
152,0.99,2,2.5,10,-50,0,501,0.71,0.33,-2750.00,17.26,19.00,20
153,0.99,2,2.5,10,-50,0,501,0.71,0.33,-2600.00,17.28,19.20,20
154,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2920.00,17.28,18.90,18
155,0.99,2,2.5,10,-50,0,501,0.38,0.33,-1640.00,17.31,19.20,21
156,0.99,2,2.5,10,-50,0,501,0.26,0.12,-2660.00,17.32,19.10,19
157,0.99,2,2.5,10,-50,0,501,0.22,0.11,-2910.00,17.33,19.40,19
158,0.99,2,2.5,10,-50,0,501,0.38,0.33,-3360.00,17.34,19.30,19
159,0.99,2,2.5,10,-50,0,501,0.71,0.25,-3170.00,17.34,19.10,18
160,0.99,2,2.5,10,-50,0,501,0.20,0.10,-2700.00,17.36,19.20,20
161,0.99,2,2.5,10,-50,0,501,0.45,0.20,-3210.00,17.37,19.30,19
162,0.99,2,2.5,10,-50,0,501,0.19,0.12,-2770.00,17.37,19.10,18
163,0.99,2,2.5,10,-50,0,501,1.00,0.50,-2950.00,17.39,19.10,20
164,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2590.00,17.41,19.40,21
165,0.99,2,2.5,10,-50,0,501,0.26,0.33,-2620.00,17.42,19.10,18
166,0.99,2,2.5,10,-50,0,501,0.17,0.09,-2900.00,17.43,19.20,20
167,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2690.00,17.45,19.40,21
168,0.99,2,2.5,10,-50,0,501,0.38,0.50,-3360.00,17.46,19.40,19
169,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2340.00,17.48,19.70,21
170,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2250.00,17.50,19.70,20
171,0.99,2,2.5,10,-50,0,501,0.24,0.50,-3570.00,17.50,19.60,18
172,0.99,2,2.5,10,-50,0,501,0.22,0.50,-2380.00,17.53,20.00,22
173,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3760.00,17.53,19.90,19
174,0.99,2,2.5,10,-50,0,501,0.33,0.17,-3000.00,17.55,19.80,20
175,0.99,2,2.5,10,-50,0,501,0.71,0.33,-2340.00,17.57,20.10,21
176,0.99,2,2.5,10,-50,0,501,0.45,0.50,-2460.00,17.58,20.00,19
177,0.99,2,2.5,10,-50,0,501,0.45,1.00,-2960.00,17.58,19.80,19
178,0.99,2,2.5,10,-50,0,501,1.00,1.00,-1990.00,17.60,20.00,21
179,0.99,2,2.5,10,-50,0,501,0.45,0.25,-2610.00,17.61,19.80,19
180,0.99,2,2.5,10,-50,0,501,0.29,0.50,-3210.00,17.62,19.70,19
181,0.99,2,2.5,10,-50,0,501,0.38,0.20,-2280.00,17.64,20.10,22
182,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2750.00,17.66,19.90,20
183,0.99,2,2.5,10,-50,0,501,0.16,1.00,-3060.00,17.66,19.90,19
184,0.99,2,2.5,10,-50,0,501,0.29,0.25,-2600.00,17.68,19.90,20
185,0.99,2,2.5,10,-50,0,501,0.45,0.17,-2740.00,17.69,19.90,21
186,0.99,2,2.5,10,-50,0,501,0.29,0.20,-2370.00,17.70,19.80,18
187,0.99,2,2.5,10,-50,0,501,0.24,0.25,-2080.00,17.72,20.10,22
188,0.99,2,2.5,10,-50,0,501,0.71,0.50,-3770.00,17.72,19.80,18
189,0.99,2,2.5,10,-50,0,501,0.38,0.33,-2720.00,17.72,19.70,18
190,0.99,2,2.5,10,-50,0,501,0.45,1.00,-2060.00,17.75,20.20,24
191,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2350.00,17.77,20.00,20
192,0.99,2,2.5,10,-50,0,501,0.38,0.50,-1880.00,17.79,20.20,22
193,0.99,2,2.5,10,-50,0,501,0.33,0.50,-2390.00,17.80,20.40,21
194,0.99,2,2.5,10,-50,0,501,0.38,1.00,-2660.00,17.81,20.30,19
195,0.99,2,2.5,10,-50,0,501,1.00,1.00,-3420.00,17.81,20.00,18
196,0.99,2,2.5,10,-50,0,501,0.33,0.14,-2540.00,17.83,20.30,21
197,0.99,2,2.5,10,-50,0,501,0.33,0.25,-2960.00,17.83,20.00,19
198,0.99,2,2.5,10,-50,0,501,0.29,1.00,-2460.00,17.84,20.10,19
199,0.99,2,2.5,10,-50,0,501,0.26,0.14,-2940.00,17.86,20.40,21
200,0.99,2,2.5,10,-50,0,501,0.29,0.50,-2030.00,17.88,20.20,22
201,0.99,2,2.5,10,-50,0,501,0.26,1.00,-1930.00,17.90,20.40,22
202,0.99,2,2.5,10,-50,0,501,0.56,0.33,-1880.00,17.92,20.40,22
203,0.99,2,2.5,10,-50,0,501,0.33,0.12,-2990.00,17.93,20.40,21
204,0.99,2,2.5,10,-50,0,501,0.33,0.25,-2250.00,17.94,20.50,20
205,0.99,2,2.5,10,-50,0,501,0.71,0.50,-2110.00,17.95,20.60,19
206,0.99,2,2.5,10,-50,0,501,0.45,0.50,-2540.00,17.96,20.60,21
207,0.99,2,2.5,10,-50,0,501,0.33,0.17,-2090.00,17.98,20.80,21
208,0.99,2,2.5,10,-50,0,501,0.29,0.14,-2650.00,17.99,20.90,20
209,0.99,2,2.5,10,-50,0,501,0.26,0.11,-1880.00,18.00,21.00,22
210,0.99,2,2.5,10,-50,0,501,0.22,0.17,-2350.00,18.01,20.80,20
211,0.99,2,2.5,10,-50,0,501,0.24,0.10,-2500.00,18.02,20.60,20
212,0.99,2,2.5,10,-50,0,501,0.71,1.00,-1940.00,18.04,20.50,21
213,0.99,2,2.5,10,-50,0,501,0.15,0.08,-2410.00,18.04,20.30,19
214,0.99,2,2.5,10,-50,0,501,0.20,0.20,-2500.00,18.05,20.30,20
215,0.99,2,2.5,10,-50,0,501,0.56,0.50,-2700.00,18.06,20.40,20
216,0.99,2,2.5,10,-50,0,501,0.38,0.17,-960.00,18.09,20.70,24
217,0.99,2,2.5,10,-50,0,501,0.22,0.33,-2980.00,18.11,20.80,22
218,0.99,2,2.5,10,-50,0,501,0.20,0.50,-2520.00,18.13,21.10,23
219,0.99,2,2.5,10,-50,0,501,0.38,0.50,-3360.00,18.13,20.80,19
220,0.99,2,2.5,10,-50,0,501,0.19,0.17,-1870.00,18.15,21.10,23
221,0.99,2,2.5,10,-50,0,501,0.24,0.14,-1970.00,18.18,21.40,23
222,0.99,2,2.5,10,-50,0,501,0.19,0.33,-2140.00,18.19,21.40,21
223,0.99,2,2.5,10,-50,0,501,0.17,0.14,-2040.00,18.20,21.60,21
224,0.99,2,2.5,10,-50,0,501,0.38,0.17,-2410.00,18.20,21.50,19
225,0.99,2,2.5,10,-50,0,501,0.24,0.08,-2620.00,18.23,21.80,23
226,0.99,2,2.5,10,-50,0,501,0.33,0.25,-2000.00,18.23,21.40,20
227,0.99,2,2.5,10,-50,0,501,0.38,0.33,-2440.00,18.25,21.30,21
228,0.99,2,2.5,10,-50,0,501,1.00,0.50,-2890.00,18.26,21.10,21
229,0.99,2,2.5,10,-50,0,501,0.38,0.50,-2850.00,18.27,21.20,20
230,0.99,2,2.5,10,-50,0,501,0.26,0.20,-2440.00,18.28,21.00,21
231,0.99,2,2.5,10,-50,0,501,0.29,0.20,-3010.00,18.28,20.60,19
232,0.99,2,2.5,10,-50,0,501,0.29,0.25,-1970.00,18.30,20.80,23
233,0.99,2,2.5,10,-50,0,501,1.00,1.00,-1480.00,18.32,20.90,22
234,0.99,2,2.5,10,-50,0,501,0.45,0.33,-2830.00,18.33,21.20,22
235,0.99,2,2.5,10,-50,0,501,0.45,0.33,-2590.00,18.34,21.00,21
236,0.99,2,2.5,10,-50,0,501,0.33,0.50,-2330.00,18.36,21.20,22
237,0.99,2,2.5,10,-50,0,501,0.26,0.50,-2590.00,18.37,21.20,21
238,0.99,2,2.5,10,-50,0,501,0.71,0.33,-2220.00,18.39,21.40,23
239,0.99,2,2.5,10,-50,0,501,0.24,0.12,-2640.00,18.40,21.50,21
240,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2500.00,18.41,21.40,20
241,0.99,2,2.5,10,-50,0,501,0.24,0.14,-1630.00,18.42,21.70,22
242,0.99,2,2.5,10,-50,0,501,0.56,0.20,-2460.00,18.42,21.30,19
243,0.99,2,2.5,10,-50,0,501,1.00,0.50,-2720.00,18.44,21.40,23
244,0.99,2,2.5,10,-50,0,501,0.56,0.25,-1810.00,18.44,21.10,19
245,0.99,2,2.5,10,-50,0,501,0.22,0.33,-3080.00,18.46,21.20,22
246,0.99,2,2.5,10,-50,0,501,0.26,0.07,-2290.00,18.47,21.10,21
247,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2690.00,18.48,21.10,21
248,0.99,2,2.5,10,-50,0,501,0.26,0.50,-1920.00,18.50,21.10,23
249,0.99,2,2.5,10,-50,0,501,0.22,0.33,-2180.00,18.51,21.20,22
250,0.99,2,2.5,10,-50,0,501,0.38,0.25,-2450.00,18.52,21.20,20
251,0.99,2,2.5,10,-50,0,501,0.38,1.00,-3340.00,18.53,21.10,21
252,0.99,2,2.5,10,-50,0,501,0.22,0.50,-2230.00,18.54,21.40,22
253,0.99,2,2.5,10,-50,0,501,0.56,0.25,-2220.00,18.56,21.40,23
254,0.99,2,2.5,10,-50,0,501,0.20,0.17,-2190.00,18.57,21.60,21
255,0.99,2,2.5,10,-50,0,501,0.45,1.00,-2640.00,18.58,21.50,21
256,0.99,2,2.5,10,-50,0,501,0.33,0.20,-1610.00,18.60,21.80,24
257,0.99,2,2.5,10,-50,0,501,0.33,0.50,-2650.00,18.60,21.70,20
258,0.99,2,2.5,10,-50,0,501,0.71,0.17,-2990.00,18.61,21.50,21
259,0.99,2,2.5,10,-50,0,501,0.56,0.50,-1610.00,18.63,21.70,24
260,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2290.00,18.64,21.80,21
261,0.99,2,2.5,10,-50,0,501,0.29,0.50,-1220.00,18.66,22.00,23
262,0.99,2,2.5,10,-50,0,501,0.24,0.08,-2640.00,18.67,21.90,21
263,0.99,2,2.5,10,-50,0,501,0.17,0.11,-2790.00,18.68,21.70,21
264,0.99,2,2.5,10,-50,0,501,0.26,0.50,-2280.00,18.69,21.80,22
265,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2590.00,18.70,21.80,21
266,0.99,2,2.5,10,-50,0,501,0.71,1.00,-1900.00,18.72,21.90,25
267,0.99,2,2.5,10,-50,0,501,0.38,0.25,-1470.00,18.74,22.20,23
268,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2140.00,18.75,22.20,21
269,0.99,2,2.5,10,-50,0,501,0.56,1.00,-3240.00,18.76,21.90,21
270,0.99,2,2.5,10,-50,0,501,0.56,1.00,-2310.00,18.76,21.70,19
271,0.99,2,2.5,10,-50,0,501,0.19,0.14,-1880.00,18.77,21.60,22
272,0.99,2,2.5,10,-50,0,501,0.16,0.12,-2350.00,18.77,21.50,20
273,0.99,2,2.5,10,-50,0,501,0.71,1.00,-2220.00,18.79,21.70,23
274,0.99,2,2.5,10,-50,0,501,0.17,0.50,-3000.00,18.79,21.50,20
275,0.99,2,2.5,10,-50,0,501,0.22,0.33,-2730.00,18.80,21.60,22
276,0.99,2,2.5,10,-50,0,501,0.45,0.50,-1780.00,18.82,21.30,22
277,0.99,2,2.5,10,-50,0,501,0.16,0.10,-3510.00,18.82,20.90,19
278,0.99,2,2.5,10,-50,0,501,0.16,0.12,-2440.00,18.82,20.90,21
279,0.99,2,2.5,10,-50,0,501,0.24,0.11,-2840.00,18.83,20.90,21
280,0.99,2,2.5,10,-50,0,501,0.22,0.10,-2230.00,18.84,21.20,22
281,0.99,2,2.5,10,-50,0,501,1.00,1.00,-2070.00,18.86,21.30,23
282,0.99,2,2.5,10,-50,0,501,0.38,1.00,-2080.00,18.87,21.50,22
283,0.99,2,2.5,10,-50,0,501,0.15,0.33,-2230.00,18.88,21.40,22
284,0.99,2,2.5,10,-50,0,501,0.20,0.33,-2300.00,18.88,21.40,20
285,0.99,2,2.5,10,-50,0,501,0.56,1.00,-870.00,18.90,21.50,23
286,0.99,2,2.5,10,-50,0,501,0.15,0.50,-1880.00,18.91,21.50,22
287,0.99,2,2.5,10,-50,0,501,0.19,0.09,-2390.00,18.92,21.70,21
288,0.99,2,2.5,10,-50,0,501,1.00,0.25,-1720.00,18.93,21.90,23
289,0.99,2,2.5,10,-50,0,501,0.33,0.33,-1870.00,18.94,22.10,23
290,0.99,2,2.5,10,-50,0,501,0.15,0.09,-2110.00,18.96,22.30,24
291,0.99,2,2.5,10,-50,0,501,0.14,0.12,-2980.00,18.97,22.20,22
292,0.99,2,2.5,10,-50,0,501,0.45,0.50,-3220.00,18.99,22.30,23
293,0.99,2,2.5,10,-50,0,501,0.17,0.25,-2530.00,19.00,22.30,22
294,0.99,2,2.5,10,-50,0,501,0.14,0.11,-2010.00,19.01,22.70,24
295,0.99,2,2.5,10,-50,0,501,0.71,0.33,-1610.00,19.03,22.80,24
296,0.99,2,2.5,10,-50,0,501,0.20,0.50,-2380.00,19.04,22.80,22
297,0.99,2,2.5,10,-50,0,501,0.14,0.08,-2340.00,19.05,22.80,21
298,0.99,2,2.5,10,-50,0,501,0.29,0.50,-1930.00,19.06,22.70,22
299,0.99,2,2.5,10,-50,0,501,0.56,1.00,-1730.00,19.07,22.60,22
300,0.99,2,2.5,10,-50,0,501,1.00,0.50,-2330.00,19.08,22.40,22
301,0.99,2,2.5,10,-50,0,501,0.26,1.00,-2020.00,19.09,22.50,23
302,0.99,2,2.5,10,-50,0,501,0.71,0.33,-1560.00,19.11,22.60,24
303,0.99,2,2.5,10,-50,0,501,0.13,0.08,-1970.00,19.12,22.70,23
304,0.99,2,2.5,10,-50,0,501,0.56,0.50,-1780.00,19.13,22.50,22
