EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
36,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1190.00,13.81,14.90,18
37,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1060.00,13.87,15.00,16
38,0.99,2,2.5,100,-10,0,1001,0.71,1.00, 630.00,13.87,14.90,14
39,0.99,2,2.5,100,-10,0,1001,0.71,1.00, 950.00,13.93,15.10,16
40,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1470.00,14.05,15.40,19
41,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1670.00,14.19,16.10,20
42,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1130.00,14.26,16.20,17
43,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1110.00,14.32,16.40,17
44,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1090.00,14.38,16.80,17
45,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1010.00,14.41,17.00,16
46,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1040.00,14.47,16.90,17
47,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1100.00,14.52,17.00,17
48,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1560.00,14.65,17.70,21
49,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1230.00,14.70,17.80,17
50,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1080.00,14.73,17.50,16
51,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1530.00,14.83,17.50,20
52,0.99,2,2.5,100,-10,0,1001,0.71,0.50, 830.00,14.83,17.30,15
53,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1190.00,14.87,17.30,17
54,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1110.00,14.91,17.30,17
55,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1400.00,14.98,17.60,19
56,0.99,2,2.5,100,-10,0,1001,1.00,1.00, 680.00,14.98,17.40,15
57,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1280.00,15.03,17.50,18
58,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1180.00,15.08,17.20,18
59,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1630.00,15.15,17.40,19
60,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1110.00,15.18,17.50,17
61,0.99,2,2.5,100,-10,0,1001,0.56,0.50, 670.00,15.18,17.00,15
62,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1360.00,15.25,17.50,20
63,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1050.00,15.27,17.40,16
64,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1320.00,15.34,17.70,20
65,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1030.00,15.36,17.50,17
66,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1230.00,15.40,17.80,18
67,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1230.00,15.44,17.80,18
68,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1250.00,15.49,17.90,19
69,0.99,2,2.5,100,-10,0,1001,0.71,1.00, 930.00,15.50,17.60,16
70,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1090.00,15.52,17.60,17
71,0.99,2,2.5,100,-10,0,1001,0.45,0.33,1400.00,15.58,18.10,20
72,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1600.00,15.64,18.10,20
73,0.99,2,2.5,100,-10,0,1001,0.71,0.33, 940.00,15.66,18.20,17
74,0.99,2,2.5,100,-10,0,1001,0.56,0.20,1210.00,15.69,18.00,18
75,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1000.00,15.71,18.00,17
76,0.99,2,2.5,100,-10,0,1001,1.00,0.33,1130.00,15.73,17.90,17
77,0.99,2,2.5,100,-10,0,1001,0.45,0.33,1270.00,15.76,17.90,18
78,0.99,2,2.5,100,-10,0,1001,0.71,0.33,1270.00,15.78,17.80,18
79,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1610.00,15.85,18.30,21
80,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1000.00,15.85,18.20,16
81,0.99,2,2.5,100,-10,0,1001,0.56,0.50, 910.00,15.85,17.80,16
82,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1600.00,15.90,17.80,20
83,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1250.00,15.93,17.90,18
84,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1220.00,15.95,17.90,18
85,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1350.00,15.99,18.10,19
86,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1080.00,16.01,18.20,18
87,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1610.00,16.07,18.50,21
88,0.99,2,2.5,100,-10,0,1001,0.71,0.33,1190.00,16.09,18.50,18
89,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1120.00,16.10,18.10,17
90,0.99,2,2.5,100,-10,0,1001,0.45,0.25,1170.00,16.11,18.20,17
91,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1050.00,16.12,18.30,17
92,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1230.00,16.14,18.10,18
93,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1150.00,16.16,18.10,18
94,0.99,2,2.5,100,-10,0,1001,0.56,0.25,1070.00,16.18,18.10,18
95,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1470.00,16.22,18.20,20
96,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1220.00,16.24,18.20,18
97,0.99,2,2.5,100,-10,0,1001,0.71,0.50, 840.00,16.23,17.70,16
98,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1180.00,16.25,17.70,18
99,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1170.00,16.27,17.80,18
100,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1540.00,16.32,18.20,21
101,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1300.00,16.33,18.30,18
102,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1130.00,16.35,18.30,18
103,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1410.00,16.38,18.50,20
104,0.99,2,2.5,100,-10,0,1001,0.71,0.25,1410.00,16.42,18.70,20
105,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1280.00,16.44,18.60,19
106,0.99,2,2.5,100,-10,0,1001,0.29,0.20,1200.00,16.46,18.60,18
107,0.99,2,2.5,100,-10,0,1001,0.38,0.20, 890.00,16.46,18.70,17
108,0.99,2,2.5,100,-10,0,1001,0.45,0.25,1040.00,16.47,18.60,17
109,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1280.00,16.49,18.70,19
110,0.99,2,2.5,100,-10,0,1001,0.71,1.00, 910.00,16.50,18.30,17
111,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1240.00,16.52,18.40,19
112,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1670.00,16.55,18.60,20
113,0.99,2,2.5,100,-10,0,1001,0.33,0.17, 990.00,16.54,18.20,16
114,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1150.00,16.55,17.90,17
115,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1570.00,16.58,18.00,20
116,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1260.00,16.59,18.00,18
117,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1270.00,16.61,18.20,19
118,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1320.00,16.64,18.50,20
119,0.99,2,2.5,100,-10,0,1001,0.38,0.25,1410.00,16.67,18.60,20
120,0.99,2,2.5,100,-10,0,1001,0.71,0.20,1090.00,16.68,18.70,18
121,0.99,2,2.5,100,-10,0,1001,0.26,0.20,1280.00,16.70,18.70,19
122,0.99,2,2.5,100,-10,0,1001,0.24,0.17,1770.00,16.73,18.80,21
123,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1640.00,16.77,19.30,21
124,0.99,2,2.5,100,-10,0,1001,0.38,1.00,1480.00,16.79,19.60,20
125,0.99,2,2.5,100,-10,0,1001,0.22,0.14,1470.00,16.82,19.60,20
126,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1190.00,16.83,19.60,18
127,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1350.00,16.84,19.60,19
128,0.99,2,2.5,100,-10,0,1001,0.71,0.50, 960.00,16.84,19.20,16
129,0.99,2,2.5,100,-10,0,1001,0.45,0.33,1290.00,16.86,19.20,20
130,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1420.00,16.89,19.40,20
131,0.99,2,2.5,100,-10,0,1001,0.38,0.33,1860.00,16.93,19.80,23
132,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1500.00,16.96,19.80,21
133,0.99,2,2.5,100,-10,0,1001,0.33,0.33,1260.00,16.98,19.60,19
134,0.99,2,2.5,100,-10,0,1001,0.29,0.50,1320.00,16.99,19.50,19
135,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1590.00,17.02,19.60,21
136,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1600.00,17.05,19.90,21
137,0.99,2,2.5,100,-10,0,1001,0.38,0.25,1270.00,17.07,19.90,19
138,0.99,2,2.5,100,-10,0,1001,0.38,0.14,1450.00,17.09,20.30,20
139,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1600.00,17.11,20.40,21
140,0.99,2,2.5,100,-10,0,1001,0.33,1.00,1380.00,17.13,20.40,20
141,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1510.00,17.15,20.10,20
142,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1040.00,17.15,19.70,17
143,0.99,2,2.5,100,-10,0,1001,1.00,0.33,1440.00,17.17,19.80,20
144,0.99,2,2.5,100,-10,0,1001,0.71,1.00, 920.00,17.17,19.60,17
145,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1470.00,17.19,19.50,20
146,0.99,2,2.5,100,-10,0,1001,0.38,0.20,1080.00,17.20,19.20,18
147,0.99,2,2.5,100,-10,0,1001,0.71,0.33,1420.00,17.22,19.30,20
148,0.99,2,2.5,100,-10,0,1001,0.71,0.33,1300.00,17.23,19.20,19
149,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1140.00,17.23,18.90,18
150,0.99,2,2.5,100,-10,0,1001,0.33,0.11,1120.00,17.23,18.60,17
151,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1530.00,17.26,18.70,21
152,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1230.00,17.26,18.80,18
153,0.99,2,2.5,100,-10,0,1001,0.29,0.12,1330.00,17.28,18.80,20
154,0.99,2,2.5,100,-10,0,1001,0.26,0.33,1620.00,17.30,19.20,21
155,0.99,2,2.5,100,-10,0,1001,0.38,0.50,1440.00,17.31,19.10,19
156,0.99,2,2.5,100,-10,0,1001,0.71,0.25,1400.00,17.32,19.20,19
157,0.99,2,2.5,100,-10,0,1001,0.26,0.11,1510.00,17.34,19.20,20
158,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1570.00,17.36,19.40,21
159,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1360.00,17.38,19.50,19
160,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1870.00,17.40,20.00,22
161,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1120.00,17.41,19.70,18
162,0.99,2,2.5,100,-10,0,1001,0.38,1.00,1490.00,17.42,19.90,20
163,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1270.00,17.43,19.80,19
164,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1460.00,17.45,19.70,20
165,0.99,2,2.5,100,-10,0,1001,0.45,0.20,1500.00,17.46,19.80,20
166,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1430.00,17.48,19.90,20
167,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1440.00,17.49,19.90,20
168,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1540.00,17.51,19.90,21
169,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1050.00,17.52,19.80,18
170,0.99,2,2.5,100,-10,0,1001,0.33,0.50,1680.00,17.54,19.70,21
171,0.99,2,2.5,100,-10,0,1001,0.24,0.12,1210.00,17.54,19.70,18
172,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1480.00,17.55,19.70,20
173,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1230.00,17.56,19.60,18
174,0.99,2,2.5,100,-10,0,1001,0.38,0.50,1740.00,17.58,19.80,22
175,0.99,2,2.5,100,-10,0,1001,0.33,0.50,1820.00,17.61,20.00,22
176,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1070.00,17.61,19.80,18
177,0.99,2,2.5,100,-10,0,1001,0.56,0.25,1380.00,17.62,19.80,20
178,0.99,2,2.5,100,-10,0,1001,0.29,0.17,1730.00,17.64,19.80,21
179,0.99,2,2.5,100,-10,0,1001,0.45,0.20,1740.00,17.66,20.10,21
180,0.99,2,2.5,100,-10,0,1001,0.26,0.14,1600.00,17.68,20.10,21
181,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1470.00,17.70,20.40,21
182,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1220.00,17.70,20.30,19
183,0.99,2,2.5,100,-10,0,1001,0.29,0.33,1640.00,17.72,20.60,21
184,0.99,2,2.5,100,-10,0,1001,0.33,1.00,1220.00,17.73,20.30,19
185,0.99,2,2.5,100,-10,0,1001,0.26,0.50,1410.00,17.75,20.20,21
186,0.99,2,2.5,100,-10,0,1001,0.38,1.00,1290.00,17.75,20.30,19
187,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1500.00,17.77,20.40,21
188,0.99,2,2.5,100,-10,0,1001,0.38,0.25,1700.00,17.79,20.50,22
189,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1560.00,17.81,20.50,21
190,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1290.00,17.82,20.40,20
191,0.99,2,2.5,100,-10,0,1001,0.71,0.20,1370.00,17.83,20.20,19
192,0.99,2,2.5,100,-10,0,1001,0.22,0.11,1540.00,17.84,20.30,20
193,0.99,2,2.5,100,-10,0,1001,0.24,0.25,1690.00,17.86,20.40,22
194,0.99,2,2.5,100,-10,0,1001,0.29,1.00,1350.00,17.87,20.40,19
195,0.99,2,2.5,100,-10,0,1001,0.26,0.50,1640.00,17.88,20.40,21
196,0.99,2,2.5,100,-10,0,1001,0.24,0.50,1650.00,17.90,20.60,21
197,0.99,2,2.5,100,-10,0,1001,0.29,0.25,1670.00,17.91,20.60,21
198,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1820.00,17.93,20.60,22
199,0.99,2,2.5,100,-10,0,1001,0.20,0.50,1590.00,17.95,20.60,21
200,0.99,2,2.5,100,-10,0,1001,0.33,0.33,1560.00,17.97,20.70,21
201,0.99,2,2.5,100,-10,0,1001,0.22,0.20,1430.00,17.97,20.70,19
202,0.99,2,2.5,100,-10,0,1001,0.45,0.25,1090.00,17.97,20.50,18
203,0.99,2,2.5,100,-10,0,1001,0.38,0.12,1360.00,17.98,20.30,20
204,0.99,2,2.5,100,-10,0,1001,0.20,1.00,1460.00,17.99,20.40,20
205,0.99,2,2.5,100,-10,0,1001,0.19,0.50,1720.00,18.01,20.50,22
206,0.99,2,2.5,100,-10,0,1001,0.19,0.10,1500.00,18.02,20.50,21
207,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1510.00,18.03,20.40,20
208,0.99,2,2.5,100,-10,0,1001,0.22,0.25,1230.00,18.04,20.10,19
209,0.99,2,2.5,100,-10,0,1001,0.24,0.25,1790.00,18.06,20.20,22
210,0.99,2,2.5,100,-10,0,1001,0.17,0.14,1860.00,18.08,20.40,23
211,0.99,2,2.5,100,-10,0,1001,1.00,1.00,1310.00,18.08,20.40,19
212,0.99,2,2.5,100,-10,0,1001,0.33,0.11,1400.00,18.09,20.60,20
213,0.99,2,2.5,100,-10,0,1001,0.17,0.33,1500.00,18.10,20.60,20
214,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1420.00,18.11,20.60,20
215,0.99,2,2.5,100,-10,0,1001,0.26,0.17,1430.00,18.12,20.40,20
216,0.99,2,2.5,100,-10,0,1001,0.56,0.25,1570.00,18.13,20.40,21
217,0.99,2,2.5,100,-10,0,1001,0.29,0.25,1490.00,18.15,20.50,21
218,0.99,2,2.5,100,-10,0,1001,0.24,0.33,1610.00,18.16,20.80,22
219,0.99,2,2.5,100,-10,0,1001,0.22,0.50,1420.00,18.17,20.60,20
220,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1210.00,18.18,20.30,20
221,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1670.00,18.19,20.50,21
222,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1810.00,18.21,20.70,22
223,0.99,2,2.5,100,-10,0,1001,0.16,0.33,1350.00,18.21,20.60,19
224,0.99,2,2.5,100,-10,0,1001,0.22,0.25,1900.00,18.24,20.90,23
225,0.99,2,2.5,100,-10,0,1001,0.45,0.25,1370.00,18.24,20.90,20
226,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1270.00,18.25,20.70,19
227,0.99,2,2.5,100,-10,0,1001,0.38,0.33,1280.00,18.25,20.50,19
228,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1820.00,18.27,20.60,23
229,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1580.00,18.28,20.70,21
230,0.99,2,2.5,100,-10,0,1001,0.45,0.20,1550.00,18.29,20.80,21
231,0.99,2,2.5,100,-10,0,1001,0.38,0.12,1460.00,18.30,20.70,20
232,0.99,2,2.5,100,-10,0,1001,0.29,0.10,1620.00,18.31,20.60,21
233,0.99,2,2.5,100,-10,0,1001,0.29,0.17,1400.00,18.32,20.70,20
234,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1610.00,18.33,20.50,21
235,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1630.00,18.35,20.70,22
236,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1610.00,18.36,20.90,21
237,0.99,2,2.5,100,-10,0,1001,0.29,0.25,1480.00,18.37,21.00,20
238,0.99,2,2.5,100,-10,0,1001,0.38,0.50,1630.00,18.38,20.80,21
239,0.99,2,2.5,100,-10,0,1001,0.20,0.12,1520.00,18.39,20.80,21
240,0.99,2,2.5,100,-10,0,1001,1.00,0.50,1810.00,18.40,20.90,22
241,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1810.00,18.42,21.10,22
242,0.99,2,2.5,100,-10,0,1001,0.26,0.25,1430.00,18.42,20.90,19
243,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1670.00,18.43,21.10,22
244,0.99,2,2.5,100,-10,0,1001,0.71,0.50,1880.00,18.45,21.30,23
245,0.99,2,2.5,100,-10,0,1001,0.19,0.33,1520.00,18.46,21.10,20
246,0.99,2,2.5,100,-10,0,1001,0.38,0.33,1780.00,18.47,21.20,22
247,0.99,2,2.5,100,-10,0,1001,0.17,0.50,1570.00,18.48,21.30,21
248,0.99,2,2.5,100,-10,0,1001,0.26,0.20,1590.00,18.49,21.30,21
249,0.99,2,2.5,100,-10,0,1001,0.38,0.25,1810.00,18.51,21.50,23
250,0.99,2,2.5,100,-10,0,1001,0.24,0.17,1780.00,18.53,21.50,22
251,0.99,2,2.5,100,-10,0,1001,0.38,0.50,1890.00,18.54,21.60,23
252,0.99,2,2.5,100,-10,0,1001,0.33,0.25,1540.00,18.55,21.80,21
253,0.99,2,2.5,100,-10,0,1001,0.38,0.50,1750.00,18.57,21.80,22
254,0.99,2,2.5,100,-10,0,1001,0.16,0.25,1650.00,18.58,21.70,22
255,0.99,2,2.5,100,-10,0,1001,0.29,0.10,1480.00,18.59,21.80,21
256,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1470.00,18.60,21.60,20
257,0.99,2,2.5,100,-10,0,1001,0.71,0.25,1730.00,18.61,21.70,22
258,0.99,2,2.5,100,-10,0,1001,0.29,0.14,1770.00,18.62,21.80,22
259,0.99,2,2.5,100,-10,0,1001,0.45,0.33,1550.00,18.63,21.60,21
260,0.99,2,2.5,100,-10,0,1001,1.00,0.20,1900.00,18.65,21.70,23
261,0.99,2,2.5,100,-10,0,1001,0.33,0.20,1380.00,18.65,21.40,20
262,0.99,2,2.5,100,-10,0,1001,0.38,0.09,1620.00,18.66,21.40,21
263,0.99,2,2.5,100,-10,0,1001,0.33,0.50,1760.00,18.67,21.40,22
264,0.99,2,2.5,100,-10,0,1001,0.22,0.33,1900.00,18.69,21.50,23
265,0.99,2,2.5,100,-10,0,1001,0.20,0.50,1680.00,18.70,21.60,22
266,0.99,2,2.5,100,-10,0,1001,0.20,1.00,1760.00,18.72,21.80,22
267,0.99,2,2.5,100,-10,0,1001,0.24,0.33,1850.00,18.73,21.90,23
268,0.99,2,2.5,100,-10,0,1001,0.15,0.14,1490.00,18.74,21.70,20
269,0.99,2,2.5,100,-10,0,1001,0.22,0.33,1830.00,18.75,21.90,23
270,0.99,2,2.5,100,-10,0,1001,0.14,0.25,1770.00,18.76,21.80,22
271,0.99,2,2.5,100,-10,0,1001,0.56,1.00,1870.00,18.78,22.10,23
272,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1780.00,18.79,22.20,22
273,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1940.00,18.81,22.30,23
274,0.99,2,2.5,100,-10,0,1001,0.14,0.33,1810.00,18.82,22.20,22
275,0.99,2,2.5,100,-10,0,1001,0.13,0.20,1420.00,18.83,22.10,21
276,0.99,2,2.5,100,-10,0,1001,0.19,0.17,1840.00,18.84,22.20,23
277,0.99,2,2.5,100,-10,0,1001,0.26,0.11,1400.00,18.84,21.80,19
278,0.99,2,2.5,100,-10,0,1001,0.29,0.33,1860.00,18.86,22.10,23
279,0.99,2,2.5,100,-10,0,1001,0.24,0.08,1540.00,18.87,22.00,22
280,0.99,2,2.5,100,-10,0,1001,0.26,0.17,2090.00,18.89,22.20,24
281,0.99,2,2.5,100,-10,0,1001,0.29,0.25,1840.00,18.90,22.20,23
282,0.99,2,2.5,100,-10,0,1001,0.20,0.14,1780.00,18.91,22.20,22
283,0.99,2,2.5,100,-10,0,1001,0.71,0.17,1850.00,18.93,22.20,23
284,0.99,2,2.5,100,-10,0,1001,0.56,1.00,2040.00,18.94,22.40,24
285,0.99,2,2.5,100,-10,0,1001,0.45,0.11,1340.00,18.95,22.30,20
286,0.99,2,2.5,100,-10,0,1001,0.45,0.25,1780.00,18.96,22.30,23
287,0.99,2,2.5,100,-10,0,1001,0.45,0.50,1780.00,18.98,22.70,23
288,0.99,2,2.5,100,-10,0,1001,0.17,0.08,1820.00,18.99,22.60,22
289,0.99,2,2.5,100,-10,0,1001,0.71,1.00,1890.00,19.00,22.70,23
290,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1640.00,19.01,22.40,21
291,0.99,2,2.5,100,-10,0,1001,0.17,0.20,1580.00,19.01,22.20,21
292,0.99,2,2.5,100,-10,0,1001,0.12,0.20,1760.00,19.02,22.20,22
293,0.99,2,2.5,100,-10,0,1001,0.22,0.08,1880.00,19.04,22.20,23
294,0.99,2,2.5,100,-10,0,1001,0.38,0.17,1790.00,19.05,22.00,22
295,0.99,2,2.5,100,-10,0,1001,0.56,0.14,2150.00,19.07,22.50,25
296,0.99,2,2.5,100,-10,0,1001,0.16,0.17,1440.00,19.07,22.30,21
297,0.99,2,2.5,100,-10,0,1001,0.56,0.33,1990.00,19.09,22.30,23
298,0.99,2,2.5,100,-10,0,1001,0.38,1.00,1820.00,19.10,22.30,22
299,0.99,2,2.5,100,-10,0,1001,0.24,0.12,1830.00,19.11,22.30,23
300,0.99,2,2.5,100,-10,0,1001,0.45,1.00,1990.00,19.12,22.50,23
301,0.99,2,2.5,100,-10,0,1001,0.56,0.50,1660.00,19.13,22.50,21
302,0.99,2,2.5,100,-10,0,1001,0.71,0.33,1700.00,19.14,22.50,22
303,0.99,2,2.5,100,-10,0,1001,0.45,0.50,2080.00,19.15,22.60,24
304,0.99,2,2.5,100,-10,0,1001,0.45,0.33,1940.00,19.17,22.80,24
