EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
36,0.99,2,2.5,10,-10,0,701,1.00,1.00,-530.00,13.41,14.80,14
37,0.99,2,2.5,10,-10,0,701,1.00,1.00,-260.00,13.53,15.20,18
38,0.99,2,2.5,10,-10,0,701,0.56,1.00,-250.00,13.62,15.50,17
39,0.99,2,2.5,10,-10,0,701,0.71,0.50,-330.00,13.72,15.70,18
40,0.99,2,2.5,10,-10,0,701,0.45,1.00,-510.00,13.80,15.90,17
41,0.99,2,2.5,10,-10,0,701,0.56,1.00,-420.00,13.86,16.00,16
42,0.99,2,2.5,10,-10,0,701,1.00,1.00,-480.00,13.88,16.00,15
43,0.99,2,2.5,10,-10,0,701,0.71,1.00,-440.00,13.93,16.10,16
44,0.99,2,2.5,10,-10,0,701,1.00,1.00,-530.00,13.98,16.30,16
45,0.99,2,2.5,10,-10,0,701,0.71,1.00,-430.00,14.04,16.40,17
46,0.99,2,2.5,10,-10,0,701,1.00,1.00,-410.00,14.13,16.80,18
47,0.99,2,2.5,10,-10,0,701,1.00,1.00,-210.00,14.27,17.10,21
48,0.99,2,2.5,10,-10,0,701,1.00,0.50,-360.00,14.37,17.30,19
49,0.99,2,2.5,10,-10,0,701,0.71,1.00,-330.00,14.46,17.40,19
50,0.99,2,2.5,10,-10,0,701,0.71,1.00,-250.00,14.53,17.50,18
51,0.99,2,2.5,10,-10,0,701,0.45,0.25,-440.00,14.58,17.60,17
52,0.99,2,2.5,10,-10,0,701,0.71,1.00,-380.00,14.64,17.90,18
53,0.99,2,2.5,10,-10,0,701,0.56,1.00,-590.00,14.69,18.00,17
54,0.99,2,2.5,10,-10,0,701,0.45,0.50,-360.00,14.76,18.30,19
55,0.99,2,2.5,10,-10,0,701,0.56,1.00,-440.00,14.80,18.30,17
56,0.99,2,2.5,10,-10,0,701,0.71,1.00,-470.00,14.84,18.20,17
57,0.99,2,2.5,10,-10,0,701,1.00,1.00,-440.00,14.86,17.70,16
58,0.99,2,2.5,10,-10,0,701,0.71,1.00,-480.00,14.88,17.40,16
59,0.99,2,2.5,10,-10,0,701,0.56,0.50,-300.00,14.93,17.30,18
60,0.99,2,2.5,10,-10,0,701,0.33,0.50,-340.00,15.02,17.50,20
61,0.99,2,2.5,10,-10,0,701,0.45,0.33,-440.00,15.05,17.50,17
62,0.99,2,2.5,10,-10,0,701,0.56,0.50,-450.00,15.08,17.40,17
63,0.99,2,2.5,10,-10,0,701,0.56,0.50,-580.00,15.09,17.30,16
64,0.99,2,2.5,10,-10,0,701,0.45,0.50,-480.00,15.11,17.00,16
65,0.99,2,2.5,10,-10,0,701,0.71,1.00,-580.00,15.14,17.00,17
66,0.99,2,2.5,10,-10,0,701,0.56,0.50, -80.00,15.24,17.50,22
67,0.99,2,2.5,10,-10,0,701,0.56,0.33,-390.00,15.28,17.70,18
68,0.99,2,2.5,10,-10,0,701,1.00,1.00,-650.00,15.29,17.70,16
69,0.99,2,2.5,10,-10,0,701,1.00,1.00,-460.00,15.33,17.70,18
70,0.99,2,2.5,10,-10,0,701,0.71,0.50,-270.00,15.41,17.80,21
71,0.99,2,2.5,10,-10,0,701,0.71,0.33,-480.00,15.43,17.80,17
72,0.99,2,2.5,10,-10,0,701,0.38,0.25,-620.00,15.44,17.70,16
73,0.99,2,2.5,10,-10,0,701,1.00,1.00,-400.00,15.49,18.00,19
74,0.99,2,2.5,10,-10,0,701,0.56,1.00,-320.00,15.53,18.30,19
75,0.99,2,2.5,10,-10,0,701,0.71,1.00,-250.00,15.57,18.40,18
76,0.99,2,2.5,10,-10,0,701,0.71,0.33,-450.00,15.60,18.00,18
77,0.99,2,2.5,10,-10,0,701,1.00,1.00,-390.00,15.64,18.10,19
78,0.99,2,2.5,10,-10,0,701,1.00,0.50,-470.00,15.66,18.20,17
79,0.99,2,2.5,10,-10,0,701,0.38,0.50,-600.00,15.68,18.10,17
80,0.99,2,2.5,10,-10,0,701,1.00,0.50,-410.00,15.70,17.80,18
81,0.99,2,2.5,10,-10,0,701,1.00,1.00,-330.00,15.74,18.00,19
82,0.99,2,2.5,10,-10,0,701,0.56,0.33,-370.00,15.78,18.30,19
83,0.99,2,2.5,10,-10,0,701,0.71,1.00,-500.00,15.80,18.10,17
84,0.99,2,2.5,10,-10,0,701,0.33,0.33,-440.00,15.84,18.10,19
85,0.99,2,2.5,10,-10,0,701,0.56,1.00,-200.00,15.91,18.50,22
86,0.99,2,2.5,10,-10,0,701,1.00,1.00,-460.00,15.94,18.60,19
87,0.99,2,2.5,10,-10,0,701,1.00,1.00,-370.00,15.98,18.60,19
88,0.99,2,2.5,10,-10,0,701,0.45,1.00,-490.00,16.00,18.70,18
89,0.99,2,2.5,10,-10,0,701,0.56,1.00,-180.00,16.06,19.10,21
90,0.99,2,2.5,10,-10,0,701,0.38,0.25,-570.00,16.05,18.90,16
91,0.99,2,2.5,10,-10,0,701,0.45,0.33,-290.00,16.10,19.00,20
92,0.99,2,2.5,10,-10,0,701,1.00,1.00,-300.00,16.12,18.90,18
93,0.99,2,2.5,10,-10,0,701,0.38,1.00,-540.00,16.14,19.00,18
94,0.99,2,2.5,10,-10,0,701,0.56,1.00,-560.00,16.13,18.60,15
95,0.99,2,2.5,10,-10,0,701,0.33,0.50,-350.00,16.16,18.30,19
96,0.99,2,2.5,10,-10,0,701,1.00,1.00,-550.00,16.15,18.00,16
97,0.99,2,2.5,10,-10,0,701,0.45,1.00,-430.00,16.16,17.80,17
98,0.99,2,2.5,10,-10,0,701,0.71,1.00,-320.00,16.19,17.90,19
99,0.99,2,2.5,10,-10,0,701,1.00,1.00,-430.00,16.21,17.60,18
100,0.99,2,2.5,10,-10,0,701,0.29,0.20,-330.00,16.24,17.90,19
101,0.99,2,2.5,10,-10,0,701,0.26,0.25,-300.00,16.26,17.80,19
102,0.99,2,2.5,10,-10,0,701,1.00,1.00,-410.00,16.26,17.60,16
103,0.99,2,2.5,10,-10,0,701,0.45,1.00,-350.00,16.28,17.60,18
104,0.99,2,2.5,10,-10,0,701,0.38,0.20,-270.00,16.30,18.00,19
105,0.99,2,2.5,10,-10,0,701,1.00,1.00,-390.00,16.34,18.10,20
106,0.99,2,2.5,10,-10,0,701,1.00,1.00,-280.00,16.38,18.60,21
107,0.99,2,2.5,10,-10,0,701,0.38,1.00,-160.00,16.43,19.00,21
108,0.99,2,2.5,10,-10,0,701,0.24,0.50,-450.00,16.44,18.90,18
109,0.99,2,2.5,10,-10,0,701,0.45,0.50,-290.00,16.46,19.00,19
110,0.99,2,2.5,10,-10,0,701,0.71,0.50,-390.00,16.49,19.00,19
111,0.99,2,2.5,10,-10,0,701,1.00,1.00,-410.00,16.50,18.90,18
112,0.99,2,2.5,10,-10,0,701,0.56,0.50,-280.00,16.54,19.40,21
113,0.99,2,2.5,10,-10,0,701,1.00,0.33,-440.00,16.54,19.30,17
114,0.99,2,2.5,10,-10,0,701,0.22,0.33,-280.00,16.57,19.30,19
115,0.99,2,2.5,10,-10,0,701,0.56,0.17,-510.00,16.58,19.10,18
116,0.99,2,2.5,10,-10,0,701,1.00,1.00,-370.00,16.62,19.10,21
117,0.99,2,2.5,10,-10,0,701,0.33,0.50,-420.00,16.64,19.00,20
118,0.99,2,2.5,10,-10,0,701,0.45,0.50,-490.00,16.65,18.90,17
119,0.99,2,2.5,10,-10,0,701,0.38,0.33,-320.00,16.68,19.00,20
120,0.99,2,2.5,10,-10,0,701,0.71,1.00,-380.00,16.69,18.90,18
121,0.99,2,2.5,10,-10,0,701,0.71,1.00,-340.00,16.70,19.00,19
122,0.99,2,2.5,10,-10,0,701,0.71,0.50,-410.00,16.72,18.70,18
123,0.99,2,2.5,10,-10,0,701,1.00,0.50,-490.00,16.73,18.90,19
124,0.99,2,2.5,10,-10,0,701,1.00,1.00,-350.00,16.75,18.90,19
125,0.99,2,2.5,10,-10,0,701,0.45,0.50,-310.00,16.77,19.00,19
126,0.99,2,2.5,10,-10,0,701,0.71,1.00,-540.00,16.78,18.70,18
127,0.99,2,2.5,10,-10,0,701,0.33,1.00,-530.00,16.79,18.50,18
128,0.99,2,2.5,10,-10,0,701,1.00,0.50,-360.00,16.81,18.80,20
129,0.99,2,2.5,10,-10,0,701,0.71,0.33,-240.00,16.85,18.90,21
130,0.99,2,2.5,10,-10,0,701,0.20,0.50,-610.00,16.85,18.90,18
131,0.99,2,2.5,10,-10,0,701,0.29,0.50,-440.00,16.87,18.90,19
132,0.99,2,2.5,10,-10,0,701,0.19,0.20,-330.00,16.89,19.00,19
133,0.99,2,2.5,10,-10,0,701,0.71,1.00,-390.00,16.91,19.10,20
134,0.99,2,2.5,10,-10,0,701,0.17,0.20,-300.00,16.93,19.20,20
135,0.99,2,2.5,10,-10,0,701,0.56,1.00,-560.00,16.94,19.10,18
136,0.99,2,2.5,10,-10,0,701,0.71,1.00,-300.00,16.96,19.30,20
137,0.99,2,2.5,10,-10,0,701,0.45,0.25,-300.00,16.99,19.60,21
138,0.99,2,2.5,10,-10,0,701,0.29,0.33,-220.00,17.03,19.80,22
139,0.99,2,2.5,10,-10,0,701,0.16,0.17,-410.00,17.04,19.50,18
140,0.99,2,2.5,10,-10,0,701,1.00,0.50,-270.00,17.05,19.60,19
141,0.99,2,2.5,10,-10,0,701,0.71,1.00,-350.00,17.07,19.70,20
142,0.99,2,2.5,10,-10,0,701,0.38,0.25,-500.00,17.06,19.40,16
143,0.99,2,2.5,10,-10,0,701,1.00,1.00,-320.00,17.07,19.20,18
144,0.99,2,2.5,10,-10,0,701,0.71,0.50,-440.00,17.07,18.90,17
145,0.99,2,2.5,10,-10,0,701,0.33,0.33,-460.00,17.10,19.20,21
146,0.99,2,2.5,10,-10,0,701,0.56,0.50,-260.00,17.12,19.30,21
147,0.99,2,2.5,10,-10,0,701,0.26,0.14,-250.00,17.14,19.20,20
148,0.99,2,2.5,10,-10,0,701,0.29,0.33,-200.00,17.17,19.10,21
149,0.99,2,2.5,10,-10,0,701,1.00,1.00,-410.00,17.19,19.30,20
150,0.99,2,2.5,10,-10,0,701,0.56,0.50,-520.00,17.20,19.30,19
151,0.99,2,2.5,10,-10,0,701,0.45,1.00,-480.00,17.21,19.20,19
152,0.99,2,2.5,10,-10,0,701,0.56,0.50,-540.00,17.22,19.40,18
153,0.99,2,2.5,10,-10,0,701,0.56,0.20,-570.00,17.23,19.50,19
154,0.99,2,2.5,10,-10,0,701,0.33,0.50,-400.00,17.25,19.90,21
155,0.99,2,2.5,10,-10,0,701,0.24,0.14,-510.00,17.25,19.50,17
156,0.99,2,2.5,10,-10,0,701,0.26,0.20,-410.00,17.27,19.40,20
157,0.99,2,2.5,10,-10,0,701,0.71,1.00,-270.00,17.28,19.30,19
158,0.99,2,2.5,10,-10,0,701,0.22,0.17,-380.00,17.30,19.20,20
159,0.99,2,2.5,10,-10,0,701,0.45,1.00,-320.00,17.32,19.30,21
160,0.99,2,2.5,10,-10,0,701,0.15,0.50,-250.00,17.34,19.50,21
161,0.99,2,2.5,10,-10,0,701,0.26,0.50,-400.00,17.36,19.60,20
162,0.99,2,2.5,10,-10,0,701,0.45,1.00,-290.00,17.37,19.80,20
163,0.99,2,2.5,10,-10,0,701,0.45,1.00,-450.00,17.40,20.00,21
164,0.99,2,2.5,10,-10,0,701,0.29,0.17,-510.00,17.39,19.50,16
165,0.99,2,2.5,10,-10,0,701,0.71,0.50,-170.00,17.41,19.90,21
166,0.99,2,2.5,10,-10,0,701,0.38,1.00,-560.00,17.42,19.80,19
167,0.99,2,2.5,10,-10,0,701,0.56,0.33,-460.00,17.43,19.90,20
168,0.99,2,2.5,10,-10,0,701,0.71,1.00,-350.00,17.44,19.70,18
169,0.99,2,2.5,10,-10,0,701,1.00,0.33,-330.00,17.46,19.70,21
170,0.99,2,2.5,10,-10,0,701,0.24,0.33,-350.00,17.47,19.50,19
171,0.99,2,2.5,10,-10,0,701,0.56,0.50,-320.00,17.47,19.20,17
172,0.99,2,2.5,10,-10,0,701,0.38,0.33,-220.00,17.48,19.20,20
173,0.99,2,2.5,10,-10,0,701,0.71,0.33,-320.00,17.49,19.10,20
174,0.99,2,2.5,10,-10,0,701,0.33,1.00,-340.00,17.51,19.50,20
175,0.99,2,2.5,10,-10,0,701,1.00,1.00,-300.00,17.52,19.30,19
176,0.99,2,2.5,10,-10,0,701,0.71,0.33,-350.00,17.53,19.40,20
177,0.99,2,2.5,10,-10,0,701,0.26,0.33,-230.00,17.56,19.60,22
178,0.99,2,2.5,10,-10,0,701,0.29,0.33,-340.00,17.58,20.00,22
179,0.99,2,2.5,10,-10,0,701,0.71,0.25,-290.00,17.60,20.00,21
180,0.99,2,2.5,10,-10,0,701,0.26,0.25,-410.00,17.60,19.90,18
181,0.99,2,2.5,10,-10,0,701,1.00,1.00,-340.00,17.63,20.40,22
182,0.99,2,2.5,10,-10,0,701,0.24,0.25,-240.00,17.66,20.70,23
183,0.99,2,2.5,10,-10,0,701,0.71,1.00,-410.00,17.66,20.60,19
184,0.99,2,2.5,10,-10,0,701,1.00,1.00,-420.00,17.67,20.50,19
185,0.99,2,2.5,10,-10,0,701,0.56,1.00,-340.00,17.68,20.60,20
186,0.99,2,2.5,10,-10,0,701,0.56,0.50,-340.00,17.70,20.70,21
187,0.99,2,2.5,10,-10,0,701,1.00,1.00,-440.00,17.70,20.30,18
188,0.99,2,2.5,10,-10,0,701,0.45,0.50,-200.00,17.73,20.40,23
189,0.99,2,2.5,10,-10,0,701,0.45,0.50,-470.00,17.75,20.40,21
190,0.99,2,2.5,10,-10,0,701,0.38,0.25,-320.00,17.75,20.50,19
191,0.99,2,2.5,10,-10,0,701,0.38,0.17,-330.00,17.77,20.30,20
192,0.99,2,2.5,10,-10,0,701,0.45,0.50,-190.00,17.79,20.20,22
193,0.99,2,2.5,10,-10,0,701,0.33,0.33,-330.00,17.80,20.30,20
194,0.99,2,2.5,10,-10,0,701,0.14,0.33,-360.00,17.80,20.20,18
195,0.99,2,2.5,10,-10,0,701,0.56,0.50,-240.00,17.81,20.20,20
196,0.99,2,2.5,10,-10,0,701,0.56,1.00,-360.00,17.83,20.20,21
197,0.99,2,2.5,10,-10,0,701,0.33,0.25,-280.00,17.84,20.40,20
198,0.99,2,2.5,10,-10,0,701,0.29,0.20,-190.00,17.87,20.50,24
199,0.99,2,2.5,10,-10,0,701,0.29,0.20,-330.00,17.89,20.50,21
200,0.99,2,2.5,10,-10,0,701,0.38,0.25,-250.00,17.91,20.80,22
201,0.99,2,2.5,10,-10,0,701,0.22,0.33,-350.00,17.92,20.90,21
202,0.99,2,2.5,10,-10,0,701,0.38,0.50,-260.00,17.93,20.60,19
203,0.99,2,2.5,10,-10,0,701,0.71,0.50,-460.00,17.94,20.60,20
204,0.99,2,2.5,10,-10,0,701,0.71,1.00,-290.00,17.96,21.00,22
205,0.99,2,2.5,10,-10,0,701,0.33,0.20,-380.00,17.97,21.10,21
206,0.99,2,2.5,10,-10,0,701,0.38,0.14,-380.00,17.99,21.10,21
207,0.99,2,2.5,10,-10,0,701,0.71,1.00, -40.00,18.01,21.40,23
208,0.99,2,2.5,10,-10,0,701,0.45,1.00,-160.00,18.03,21.20,22
209,0.99,2,2.5,10,-10,0,701,0.29,0.20,-370.00,18.04,21.10,20
210,0.99,2,2.5,10,-10,0,701,0.45,0.50,-210.00,18.05,21.00,21
211,0.99,2,2.5,10,-10,0,701,0.26,0.25,-290.00,18.06,20.80,19
212,0.99,2,2.5,10,-10,0,701,0.26,0.33,-440.00,18.06,20.70,18
213,0.99,2,2.5,10,-10,0,701,0.71,1.00,-340.00,18.06,20.60,19
214,0.99,2,2.5,10,-10,0,701,0.26,0.25,-260.00,18.08,20.60,22
215,0.99,2,2.5,10,-10,0,701,0.45,1.00,-370.00,18.10,20.70,22
216,0.99,2,2.5,10,-10,0,701,0.29,1.00,-450.00,18.11,20.60,20
217,0.99,2,2.5,10,-10,0,701,0.56,0.50,-260.00,18.12,20.50,22
218,0.99,2,2.5,10,-10,0,701,0.24,0.50,-230.00,18.14,20.50,22
219,0.99,2,2.5,10,-10,0,701,0.24,0.17,-290.00,18.15,20.60,21
220,0.99,2,2.5,10,-10,0,701,0.22,0.25,-190.00,18.17,20.70,22
221,0.99,2,2.5,10,-10,0,701,0.71,1.00,-390.00,18.18,20.90,21
222,0.99,2,2.5,10,-10,0,701,1.00,0.50,-270.00,18.20,21.20,21
223,0.99,2,2.5,10,-10,0,701,0.38,0.25,-600.00,18.20,21.20,19
224,0.99,2,2.5,10,-10,0,701,0.38,0.50,-130.00,18.22,21.30,23
225,0.99,2,2.5,10,-10,0,701,0.22,0.17,-160.00,18.24,21.40,23
226,0.99,2,2.5,10,-10,0,701,0.56,0.50,-280.00,18.26,21.60,22
227,0.99,2,2.5,10,-10,0,701,0.24,0.12,-430.00,18.27,21.50,21
228,0.99,2,2.5,10,-10,0,701,0.71,0.17,-200.00,18.28,21.40,21
229,0.99,2,2.5,10,-10,0,701,0.45,1.00,-270.00,18.29,21.30,20
230,0.99,2,2.5,10,-10,0,701,0.20,0.12,-210.00,18.31,21.30,22
231,0.99,2,2.5,10,-10,0,701,0.38,0.20,-410.00,18.32,21.40,22
232,0.99,2,2.5,10,-10,0,701,1.00,1.00,-180.00,18.34,21.50,22
233,0.99,2,2.5,10,-10,0,701,0.20,0.33,-350.00,18.35,21.80,22
234,0.99,2,2.5,10,-10,0,701,0.33,0.33,-220.00,18.37,21.60,21
235,0.99,2,2.5,10,-10,0,701,0.56,0.50,-170.00,18.38,21.40,21
236,0.99,2,2.5,10,-10,0,701,0.33,0.25,-350.00,18.38,21.20,20
237,0.99,2,2.5,10,-10,0,701,0.19,0.17,-240.00,18.40,21.40,23
238,0.99,2,2.5,10,-10,0,701,0.56,0.25,-440.00,18.41,21.40,21
239,0.99,2,2.5,10,-10,0,701,0.56,0.33,-250.00,18.43,21.50,21
240,0.99,2,2.5,10,-10,0,701,0.56,0.50,-160.00,18.44,21.50,22
241,0.99,2,2.5,10,-10,0,701,0.45,0.50,-230.00,18.45,21.40,21
242,0.99,2,2.5,10,-10,0,701,0.45,1.00,-210.00,18.46,21.30,21
243,0.99,2,2.5,10,-10,0,701,0.71,1.00,-270.00,18.47,21.10,20
244,0.99,2,2.5,10,-10,0,701,0.45,0.50,-290.00,18.48,21.20,22
245,0.99,2,2.5,10,-10,0,701,0.56,1.00,-530.00,18.49,21.20,21
246,0.99,2,2.5,10,-10,0,701,0.24,0.20,-230.00,18.50,21.30,21
247,0.99,2,2.5,10,-10,0,701,0.56,0.50,-350.00,18.51,21.00,20
248,0.99,2,2.5,10,-10,0,701,0.26,0.14,-340.00,18.52,21.00,21
249,0.99,2,2.5,10,-10,0,701,0.56,0.50,-120.00,18.54,21.20,23
250,0.99,2,2.5,10,-10,0,701,0.17,0.17,-350.00,18.55,21.10,21
251,0.99,2,2.5,10,-10,0,701,0.56,0.25,-310.00,18.56,21.10,21
252,0.99,2,2.5,10,-10,0,701,0.71,1.00, -40.00,18.58,21.40,24
253,0.99,2,2.5,10,-10,0,701,0.29,0.33,-210.00,18.59,21.60,22
254,0.99,2,2.5,10,-10,0,701,0.38,0.33,-470.00,18.60,21.40,20
255,0.99,2,2.5,10,-10,0,701,0.24,0.11,-240.00,18.61,21.60,23
256,0.99,2,2.5,10,-10,0,701,0.29,0.33,-190.00,18.62,21.60,21
257,0.99,2,2.5,10,-10,0,701,0.56,1.00,-180.00,18.64,21.80,22
258,0.99,2,2.5,10,-10,0,701,0.38,0.33,-210.00,18.65,21.90,22
259,0.99,2,2.5,10,-10,0,701,0.26,0.20,-240.00,18.67,21.90,23
260,0.99,2,2.5,10,-10,0,701,0.14,0.11,-370.00,18.67,21.70,19
261,0.99,2,2.5,10,-10,0,701,0.20,0.12,-360.00,18.68,21.80,22
262,0.99,2,2.5,10,-10,0,701,0.22,0.14,-230.00,18.69,21.60,22
263,0.99,2,2.5,10,-10,0,701,0.26,0.50,-230.00,18.70,21.60,22
264,0.99,2,2.5,10,-10,0,701,0.24,1.00,-300.00,18.71,21.60,20
265,0.99,2,2.5,10,-10,0,701,0.19,0.12,-460.00,18.71,21.20,19
266,0.99,2,2.5,10,-10,0,701,0.13,0.25,-360.00,18.72,21.10,20
267,0.99,2,2.5,10,-10,0,701,0.38,0.50, -90.00,18.74,21.30,24
268,0.99,2,2.5,10,-10,0,701,0.33,0.33, -70.00,18.75,21.50,24
269,0.99,2,2.5,10,-10,0,701,0.33,0.50,-380.00,18.76,21.30,21
270,0.99,2,2.5,10,-10,0,701,0.22,0.17,-190.00,18.78,21.80,24
271,0.99,2,2.5,10,-10,0,701,0.17,0.11, -80.00,18.80,22.00,24
272,0.99,2,2.5,10,-10,0,701,0.20,0.14,-270.00,18.81,21.90,21
273,0.99,2,2.5,10,-10,0,701,0.26,0.11,-290.00,18.82,21.80,21
274,0.99,2,2.5,10,-10,0,701,0.16,0.17,-200.00,18.83,22.00,22
275,0.99,2,2.5,10,-10,0,701,0.15,0.17,-140.00,18.84,22.40,23
276,0.99,2,2.5,10,-10,0,701,1.00,1.00,-340.00,18.85,22.40,20
277,0.99,2,2.5,10,-10,0,701,0.56,1.00,-350.00,18.86,22.30,23
278,0.99,2,2.5,10,-10,0,701,0.45,0.25,-380.00,18.87,22.10,22
279,0.99,2,2.5,10,-10,0,701,0.29,0.33,-150.00,18.89,22.20,22
280,0.99,2,2.5,10,-10,0,701,0.71,0.33,-250.00,18.90,22.00,22
281,0.99,2,2.5,10,-10,0,701,0.45,0.50,-300.00,18.91,21.80,22
282,0.99,2,2.5,10,-10,0,701,0.33,0.11,-230.00,18.92,22.00,23
283,0.99,2,2.5,10,-10,0,701,0.38,1.00,-260.00,18.93,22.00,21
284,0.99,2,2.5,10,-10,0,701,0.24,0.25,-210.00,18.94,22.00,22
285,0.99,2,2.5,10,-10,0,701,0.19,0.04,-340.00,18.95,21.90,22
286,0.99,2,2.5,10,-10,0,701,0.71,1.00,  40.00,18.97,22.40,25
287,0.99,2,2.5,10,-10,0,701,0.22,0.12,-150.00,18.99,22.40,23
288,0.99,2,2.5,10,-10,0,701,0.38,0.33,-210.00,19.00,22.50,23
289,0.99,2,2.5,10,-10,0,701,0.56,0.50,-210.00,19.02,22.70,24
290,0.99,2,2.5,10,-10,0,701,0.45,0.25,-170.00,19.03,22.70,22
291,0.99,2,2.5,10,-10,0,701,0.38,0.25,-280.00,19.04,22.80,23
292,0.99,2,2.5,10,-10,0,701,0.71,0.20,-330.00,19.05,22.60,21
293,0.99,2,2.5,10,-10,0,701,0.14,0.10,-250.00,19.06,22.70,22
294,0.99,2,2.5,10,-10,0,701,0.19,0.50,-260.00,19.08,23.00,25
295,0.99,2,2.5,10,-10,0,701,0.26,0.12,-190.00,19.09,23.00,22
296,0.99,2,2.5,10,-10,0,701,0.16,0.09,-290.00,19.09,22.60,21
297,0.99,2,2.5,10,-10,0,701,0.17,0.20, -20.00,19.11,22.80,25
298,0.99,2,2.5,10,-10,0,701,0.16,0.10,-150.00,19.12,22.70,22
299,0.99,2,2.5,10,-10,0,701,0.15,0.09,-190.00,19.14,22.80,25
300,0.99,2,2.5,10,-10,0,701,0.71,1.00, -70.00,19.16,22.90,23
301,0.99,2,2.5,10,-10,0,701,0.24,0.17,-180.00,19.17,23.00,24
302,0.99,2,2.5,10,-10,0,701,0.14,0.09,-300.00,19.18,23.10,22
303,0.99,2,2.5,10,-10,0,701,0.24,0.33, -90.00,19.19,23.10,22
304,0.99,2,2.5,10,-10,0,701,0.33,0.20,-310.00,19.20,22.90,23
305,0.99,2,2.5,10,-10,0,701,0.14,0.08,-130.00,19.22,23.10,24
306,0.99,2,2.5,10,-10,0,701,0.29,0.20,   0.00,19.23,23.40,24
307,0.99,2,2.5,10,-10,0,701,0.13,0.14,-400.00,19.24,23.00,21
308,0.99,2,2.5,10,-10,0,701,0.20,0.17,-400.00,19.25,22.90,21
309,0.99,2,2.5,10,-10,0,701,0.71,0.33, -80.00,19.26,22.80,24
310,0.99,2,2.5,10,-10,0,701,0.15,0.14,-230.00,19.27,22.80,23
