EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
33,0.99,2,2.5,500,-10,0,1001,1.00,0.50,6870.00,13.65,15.40,15
34,0.99,2,2.5,500,-10,0,1001,0.45,1.00,7330.00,13.71,15.50,16
35,0.99,2,2.5,500,-10,0,1001,1.00,1.00,5200.00,13.67,15.10,12
36,0.99,2,2.5,500,-10,0,1001,1.00,0.50,6900.00,13.70,15.10,15
37,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8570.00,13.82,15.30,18
38,0.99,2,2.5,500,-10,0,1001,1.00,1.00,6850.00,13.85,15.10,15
39,0.99,2,2.5,500,-10,0,1001,0.71,1.00,7410.00,13.90,15.30,16
40,0.99,2,2.5,500,-10,0,1001,0.71,0.50,8000.00,13.98,15.40,17
41,0.99,2,2.5,500,-10,0,1001,1.00,1.00,6320.00,13.98,15.20,14
42,0.99,2,2.5,500,-10,0,1001,0.71,1.00,7900.00,14.05,15.50,17
43,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7280.00,14.09,15.60,16
44,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7890.00,14.16,15.70,17
45,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7880.00,14.22,16.20,17
46,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7440.00,14.26,16.30,16
47,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7830.00,14.31,16.20,17
48,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7410.00,14.35,16.30,16
49,0.99,2,2.5,500,-10,0,1001,0.71,0.50,7400.00,14.38,16.30,16
50,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9010.00,14.47,16.50,19
51,0.99,2,2.5,500,-10,0,1001,1.00,1.00,6810.00,14.48,16.60,15
52,0.99,2,2.5,500,-10,0,1001,0.56,0.33,8950.00,14.57,16.80,19
53,0.99,2,2.5,500,-10,0,1001,0.71,1.00,7850.00,14.61,16.90,17
54,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8970.00,14.69,17.10,19
55,0.99,2,2.5,500,-10,0,1001,0.71,1.00,7300.00,14.71,17.00,16
56,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9040.00,14.79,17.30,19
57,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9520.00,14.88,17.60,20
58,0.99,2,2.5,500,-10,0,1001,0.45,1.00,8920.00,14.95,17.90,19
59,0.99,2,2.5,500,-10,0,1001,1.00,0.20,9440.00,15.03,18.30,20
60,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8960.00,15.10,18.30,19
61,0.99,2,2.5,500,-10,0,1001,0.38,0.50,8890.00,15.16,18.70,19
62,0.99,2,2.5,500,-10,0,1001,0.56,0.50,7310.00,15.17,18.40,16
63,0.99,2,2.5,500,-10,0,1001,0.33,0.17,8350.00,15.22,18.50,18
64,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8460.00,15.26,18.40,18
65,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8420.00,15.30,18.60,18
66,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9520.00,15.37,18.70,20
67,0.99,2,2.5,500,-10,0,1001,0.56,1.00,7870.00,15.40,18.40,17
68,0.99,2,2.5,500,-10,0,1001,1.00,0.50,8870.00,15.45,18.40,19
69,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8980.00,15.50,18.30,19
70,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8790.00,15.55,18.30,19
71,0.99,2,2.5,500,-10,0,1001,0.56,1.00,9020.00,15.60,18.30,19
72,0.99,2,2.5,500,-10,0,1001,1.00,0.50,8950.00,15.64,18.60,19
73,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9550.00,15.70,18.80,20
74,0.99,2,2.5,500,-10,0,1001,0.45,1.00,8360.00,15.73,18.80,18
75,0.99,2,2.5,500,-10,0,1001,0.45,0.33,8990.00,15.78,18.90,19
76,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7920.00,15.79,18.60,17
77,0.99,2,2.5,500,-10,0,1001,0.71,0.50,7830.00,15.81,18.60,17
78,0.99,2,2.5,500,-10,0,1001,0.56,0.50,7220.00,15.81,18.30,16
79,0.99,2,2.5,500,-10,0,1001,0.38,0.50,8280.00,15.84,18.20,18
80,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9440.00,15.89,18.30,20
81,0.99,2,2.5,500,-10,0,1001,0.71,0.50,7950.00,15.90,18.10,17
82,0.99,2,2.5,500,-10,0,1001,1.00,1.00,7780.00,15.92,17.90,17
83,0.99,2,2.5,500,-10,0,1001,0.45,0.33,8440.00,15.94,17.70,18
84,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8370.00,15.96,17.70,18
85,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10030.00,16.02,17.90,21
86,0.99,2,2.5,500,-10,0,1001,0.38,1.00,8980.00,16.06,18.10,19
87,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8430.00,16.08,18.20,18
88,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8310.00,16.10,18.40,18
89,0.99,2,2.5,500,-10,0,1001,0.71,0.50,7760.00,16.11,18.30,17
90,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8470.00,16.13,18.10,18
91,0.99,2,2.5,500,-10,0,1001,0.38,0.25,9070.00,16.16,18.30,19
92,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8960.00,16.19,18.50,19
93,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8910.00,16.22,18.60,19
94,0.99,2,2.5,500,-10,0,1001,0.71,0.33,8860.00,16.25,18.70,19
95,0.99,2,2.5,500,-10,0,1001,0.45,0.25,7820.00,16.26,18.30,17
96,0.99,2,2.5,500,-10,0,1001,0.33,0.25,8320.00,16.28,18.20,18
97,0.99,2,2.5,500,-10,0,1001,0.38,1.00,8930.00,16.31,18.30,19
98,0.99,2,2.5,500,-10,0,1001,0.33,1.00,7900.00,16.31,18.20,17
99,0.99,2,2.5,500,-10,0,1001,0.56,1.00,7700.00,16.32,18.20,17
100,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8930.00,16.35,18.30,19
101,0.99,2,2.5,500,-10,0,1001,0.29,0.20,9090.00,16.37,18.30,19
102,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9570.00,16.41,18.40,20
103,0.99,2,2.5,500,-10,0,1001,0.26,0.17,8950.00,16.43,18.40,19
104,0.99,2,2.5,500,-10,0,1001,0.45,1.00,8400.00,16.45,18.30,18
105,0.99,2,2.5,500,-10,0,1001,0.29,0.14,8940.00,16.47,18.50,19
106,0.99,2,2.5,500,-10,0,1001,0.56,0.50,7740.00,16.48,18.40,17
107,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8390.00,16.49,18.30,18
108,0.99,2,2.5,500,-10,0,1001,0.38,1.00,8460.00,16.50,18.40,18
109,0.99,2,2.5,500,-10,0,1001,0.71,1.00,7860.00,16.51,18.40,17
110,0.99,2,2.5,500,-10,0,1001,0.45,0.50,8530.00,16.52,18.30,18
111,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8360.00,16.54,18.20,18
112,0.99,2,2.5,500,-10,0,1001,1.00,0.50,8890.00,16.56,18.10,19
113,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8870.00,16.58,18.10,19
114,0.99,2,2.5,500,-10,0,1001,0.24,0.33,9020.00,16.60,18.20,19
115,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9000.00,16.62,18.20,19
116,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8250.00,16.63,18.30,18
117,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8860.00,16.65,18.40,19
118,0.99,2,2.5,500,-10,0,1001,0.22,0.50,8750.00,16.67,18.50,19
119,0.99,2,2.5,500,-10,0,1001,0.56,0.50,7830.00,16.68,18.50,17
120,0.99,2,2.5,500,-10,0,1001,0.56,1.00,8950.00,16.69,18.60,19
121,0.99,2,2.5,500,-10,0,1001,0.56,1.00,9440.00,16.72,18.80,20
122,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10010.00,16.76,19.00,21
123,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8240.00,16.77,18.90,18
124,0.99,2,2.5,500,-10,0,1001,0.33,0.50,9980.00,16.80,19.10,21
125,0.99,2,2.5,500,-10,0,1001,1.00,0.50,8960.00,16.82,19.10,19
126,0.99,2,2.5,500,-10,0,1001,0.56,1.00,8880.00,16.83,19.20,19
127,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8940.00,16.85,19.20,19
128,0.99,2,2.5,500,-10,0,1001,0.29,0.33,9980.00,16.88,19.40,21
129,0.99,2,2.5,500,-10,0,1001,0.56,0.33,10060.00,16.92,19.80,21
130,0.99,2,2.5,500,-10,0,1001,0.45,0.25,9890.00,16.95,20.00,21
131,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9070.00,16.96,19.90,19
132,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8460.00,16.97,19.60,18
133,0.99,2,2.5,500,-10,0,1001,0.71,0.33,8780.00,16.99,19.70,19
134,0.99,2,2.5,500,-10,0,1001,0.38,0.20,9470.00,17.01,19.60,20
135,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8750.00,17.02,19.60,19
136,0.99,2,2.5,500,-10,0,1001,0.45,0.50,8960.00,17.04,19.60,19
137,0.99,2,2.5,500,-10,0,1001,0.71,0.50,9560.00,17.06,19.70,20
138,0.99,2,2.5,500,-10,0,1001,0.26,1.00,8370.00,17.06,19.40,18
139,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8360.00,17.07,19.10,18
140,0.99,2,2.5,500,-10,0,1001,0.24,0.33,7110.00,17.06,18.60,16
141,0.99,2,2.5,500,-10,0,1001,0.71,1.00,10070.00,17.09,18.80,21
142,0.99,2,2.5,500,-10,0,1001,0.56,0.50,9430.00,17.11,19.00,20
143,0.99,2,2.5,500,-10,0,1001,0.56,0.20,9540.00,17.13,19.10,20
144,0.99,2,2.5,500,-10,0,1001,0.33,1.00,10080.00,17.16,19.20,21
145,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10380.00,17.19,19.50,22
146,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8430.00,17.20,19.40,18
147,0.99,2,2.5,500,-10,0,1001,0.20,1.00,9440.00,17.22,19.40,20
148,0.99,2,2.5,500,-10,0,1001,0.45,0.50,10030.00,17.24,19.70,21
149,0.99,2,2.5,500,-10,0,1001,0.45,0.33,8760.00,17.25,19.80,19
150,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9990.00,17.28,20.30,21
151,0.99,2,2.5,500,-10,0,1001,0.71,0.50,8910.00,17.29,20.10,19
152,0.99,2,2.5,500,-10,0,1001,0.33,0.10,8780.00,17.30,20.00,19
153,0.99,2,2.5,500,-10,0,1001,0.38,0.33,9350.00,17.32,20.00,20
154,0.99,2,2.5,500,-10,0,1001,0.29,0.50,9430.00,17.34,19.90,20
155,0.99,2,2.5,500,-10,0,1001,0.71,0.33,9470.00,17.35,19.70,20
156,0.99,2,2.5,500,-10,0,1001,0.56,0.50,9500.00,17.37,19.90,20
157,0.99,2,2.5,500,-10,0,1001,0.38,0.33,8330.00,17.37,19.70,18
158,0.99,2,2.5,500,-10,0,1001,0.38,0.25,9440.00,17.39,19.60,20
159,0.99,2,2.5,500,-10,0,1001,0.29,0.11,7880.00,17.39,19.40,17
160,0.99,2,2.5,500,-10,0,1001,0.56,0.50,10080.00,17.41,19.40,21
161,0.99,2,2.5,500,-10,0,1001,0.56,0.33,8900.00,17.42,19.40,19
162,0.99,2,2.5,500,-10,0,1001,0.71,0.50,8740.00,17.43,19.40,19
163,0.99,2,2.5,500,-10,0,1001,0.45,0.25,8310.00,17.43,19.20,18
164,0.99,2,2.5,500,-10,0,1001,0.45,0.33,9520.00,17.45,19.20,20
165,0.99,2,2.5,500,-10,0,1001,0.45,0.25,10030.00,17.47,19.30,21
166,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8950.00,17.48,19.20,19
167,0.99,2,2.5,500,-10,0,1001,0.26,0.50,8900.00,17.49,19.30,19
168,0.99,2,2.5,500,-10,0,1001,0.56,0.50,8900.00,17.50,19.20,19
169,0.99,2,2.5,500,-10,0,1001,0.29,0.20,10550.00,17.52,19.70,22
170,0.99,2,2.5,500,-10,0,1001,0.24,0.10,8830.00,17.53,19.50,19
171,0.99,2,2.5,500,-10,0,1001,0.19,0.09,9380.00,17.55,19.60,20
172,0.99,2,2.5,500,-10,0,1001,0.56,0.17,9980.00,17.57,19.80,21
173,0.99,2,2.5,500,-10,0,1001,0.38,0.11,6720.00,17.55,19.50,15
174,0.99,2,2.5,500,-10,0,1001,0.45,0.33,9480.00,17.57,19.50,20
175,0.99,2,2.5,500,-10,0,1001,0.71,1.00,10040.00,17.59,19.50,21
176,0.99,2,2.5,500,-10,0,1001,0.45,0.33,10000.00,17.60,19.70,21
177,0.99,2,2.5,500,-10,0,1001,0.33,0.25,8870.00,17.61,19.70,19
178,0.99,2,2.5,500,-10,0,1001,0.33,0.17,9970.00,17.63,19.90,21
179,0.99,2,2.5,500,-10,0,1001,0.26,0.33,10610.00,17.66,19.90,22
180,0.99,2,2.5,500,-10,0,1001,0.38,0.33,8860.00,17.66,19.90,19
181,0.99,2,2.5,500,-10,0,1001,0.33,0.33,8390.00,17.66,19.70,18
182,0.99,2,2.5,500,-10,0,1001,0.26,0.14,10050.00,17.68,19.70,21
183,0.99,2,2.5,500,-10,0,1001,0.38,0.50,9550.00,17.70,20.20,20
184,0.99,2,2.5,500,-10,0,1001,0.45,0.50,9300.00,17.71,20.20,20
185,0.99,2,2.5,500,-10,0,1001,0.33,0.33,8970.00,17.72,20.00,19
186,0.99,2,2.5,500,-10,0,1001,0.38,0.33,9900.00,17.73,20.00,21
187,0.99,2,2.5,500,-10,0,1001,0.33,0.50,8890.00,17.74,20.00,19
188,0.99,2,2.5,500,-10,0,1001,0.29,0.33,10560.00,17.76,20.10,22
189,0.99,2,2.5,500,-10,0,1001,0.38,0.25,8870.00,17.77,19.80,19
190,0.99,2,2.5,500,-10,0,1001,0.24,0.20,10030.00,17.79,20.00,21
191,0.99,2,2.5,500,-10,0,1001,0.22,0.12,10560.00,17.81,20.40,22
192,0.99,2,2.5,500,-10,0,1001,0.33,0.50,8960.00,17.81,20.20,19
193,0.99,2,2.5,500,-10,0,1001,0.26,0.25,9440.00,17.82,20.20,20
194,0.99,2,2.5,500,-10,0,1001,0.71,1.00,10460.00,17.85,20.40,22
195,0.99,2,2.5,500,-10,0,1001,1.00,1.00,8920.00,17.85,20.40,19
196,0.99,2,2.5,500,-10,0,1001,0.71,0.50,10540.00,17.87,20.50,22
197,0.99,2,2.5,500,-10,0,1001,0.29,1.00,8880.00,17.88,20.50,19
198,0.99,2,2.5,500,-10,0,1001,0.45,1.00,9400.00,17.89,20.30,20
199,0.99,2,2.5,500,-10,0,1001,0.71,0.50,9290.00,17.90,20.40,20
200,0.99,2,2.5,500,-10,0,1001,0.38,0.33,10060.00,17.92,20.40,21
201,0.99,2,2.5,500,-10,0,1001,0.29,1.00,9510.00,17.93,20.20,20
202,0.99,2,2.5,500,-10,0,1001,0.17,0.08,9550.00,17.94,20.30,20
203,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9370.00,17.95,20.30,20
204,0.99,2,2.5,500,-10,0,1001,0.56,1.00,9490.00,17.96,20.10,20
205,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9380.00,17.97,20.20,20
206,0.99,2,2.5,500,-10,0,1001,0.29,0.20,9960.00,17.98,20.10,21
207,0.99,2,2.5,500,-10,0,1001,0.26,0.14,10070.00,18.00,20.30,21
208,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8860.00,18.00,20.20,19
209,0.99,2,2.5,500,-10,0,1001,0.26,0.17,9500.00,18.01,20.20,20
210,0.99,2,2.5,500,-10,0,1001,0.16,0.17,8960.00,18.01,20.00,19
211,0.99,2,2.5,500,-10,0,1001,0.56,1.00,10650.00,18.03,20.20,22
212,0.99,2,2.5,500,-10,0,1001,0.20,0.17,8340.00,18.03,20.00,18
213,0.99,2,2.5,500,-10,0,1001,0.33,1.00,10020.00,18.05,20.10,21
214,0.99,2,2.5,500,-10,0,1001,0.26,0.14,9500.00,18.06,20.10,20
215,0.99,2,2.5,500,-10,0,1001,0.19,0.14,10500.00,18.07,20.30,22
216,0.99,2,2.5,500,-10,0,1001,0.24,0.17,9920.00,18.09,20.30,21
217,0.99,2,2.5,500,-10,0,1001,0.24,0.50,9920.00,18.10,20.30,21
218,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9950.00,18.11,20.50,21
219,0.99,2,2.5,500,-10,0,1001,0.29,0.50,10910.00,18.14,20.80,23
220,0.99,2,2.5,500,-10,0,1001,0.24,0.12,10470.00,18.15,21.10,22
221,0.99,2,2.5,500,-10,0,1001,0.56,1.00,8980.00,18.16,20.80,19
222,0.99,2,2.5,500,-10,0,1001,0.33,0.25,10010.00,18.17,21.10,21
223,0.99,2,2.5,500,-10,0,1001,0.22,0.50,9880.00,18.18,21.10,21
224,0.99,2,2.5,500,-10,0,1001,0.20,0.11,11110.00,18.20,21.40,23
225,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8910.00,18.21,21.10,19
226,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8780.00,18.21,20.90,19
227,0.99,2,2.5,500,-10,0,1001,1.00,1.00,9980.00,18.22,20.90,21
228,0.99,2,2.5,500,-10,0,1001,0.45,0.50,9980.00,18.24,20.90,21
229,0.99,2,2.5,500,-10,0,1001,0.71,1.00,9100.00,18.24,20.50,19
230,0.99,2,2.5,500,-10,0,1001,0.26,0.14,10020.00,18.25,20.40,21
231,0.99,2,2.5,500,-10,0,1001,0.56,0.50,10600.00,18.27,20.70,22
232,0.99,2,2.5,500,-10,0,1001,1.00,0.12,10570.00,18.28,20.80,22
233,0.99,2,2.5,500,-10,0,1001,0.17,0.11,9430.00,18.29,20.70,20
234,0.99,2,2.5,500,-10,0,1001,0.56,0.50,10410.00,18.31,20.60,22
235,0.99,2,2.5,500,-10,0,1001,0.56,0.33,9420.00,18.31,20.70,20
236,0.99,2,2.5,500,-10,0,1001,0.24,0.50,10610.00,18.33,21.00,22
237,0.99,2,2.5,500,-10,0,1001,0.16,0.10,10510.00,18.34,21.10,22
238,0.99,2,2.5,500,-10,0,1001,1.00,1.00,11130.00,18.36,21.30,23
239,0.99,2,2.5,500,-10,0,1001,0.24,0.14,8750.00,18.37,21.30,19
240,0.99,2,2.5,500,-10,0,1001,0.56,0.50,9070.00,18.37,21.10,19
241,0.99,2,2.5,500,-10,0,1001,0.15,0.09,9500.00,18.38,20.90,20
242,0.99,2,2.5,500,-10,0,1001,0.71,0.50,9470.00,18.38,20.70,20
243,0.99,2,2.5,500,-10,0,1001,0.14,1.00,9380.00,18.39,20.70,20
244,0.99,2,2.5,500,-10,0,1001,0.29,0.20,9520.00,18.40,20.50,20
245,0.99,2,2.5,500,-10,0,1001,0.45,1.00,10550.00,18.41,20.70,22
246,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10590.00,18.43,20.70,22
247,0.99,2,2.5,500,-10,0,1001,0.22,0.50,9300.00,18.43,20.50,20
248,0.99,2,2.5,500,-10,0,1001,0.14,0.08,10600.00,18.45,20.40,22
249,0.99,2,2.5,500,-10,0,1001,0.20,1.00,10600.00,18.46,20.70,22
250,0.99,2,2.5,500,-10,0,1001,1.00,0.50,10440.00,18.47,21.00,22
251,0.99,2,2.5,500,-10,0,1001,0.56,0.50,9940.00,18.48,21.10,21
252,0.99,2,2.5,500,-10,0,1001,0.71,0.11,9920.00,18.49,21.20,21
253,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10040.00,18.50,21.30,21
254,0.99,2,2.5,500,-10,0,1001,0.15,0.14,10520.00,18.52,21.50,22
255,0.99,2,2.5,500,-10,0,1001,0.33,0.25,10110.00,18.53,21.40,21
256,0.99,2,2.5,500,-10,0,1001,0.19,0.10,9380.00,18.53,21.20,20
257,0.99,2,2.5,500,-10,0,1001,0.71,0.50,11050.00,18.55,21.50,23
258,0.99,2,2.5,500,-10,0,1001,0.45,1.00,10520.00,18.56,21.50,22
259,0.99,2,2.5,500,-10,0,1001,1.00,1.00,10690.00,18.58,21.50,22
260,0.99,2,2.5,500,-10,0,1001,0.56,1.00,10450.00,18.59,21.50,22
261,0.99,2,2.5,500,-10,0,1001,1.00,0.50,10090.00,18.60,21.50,21
262,0.99,2,2.5,500,-10,0,1001,0.16,0.11,11050.00,18.62,21.70,23
263,0.99,2,2.5,500,-10,0,1001,0.19,0.33,10450.00,18.63,21.80,22
264,0.99,2,2.5,500,-10,0,1001,0.22,0.11,11070.00,18.65,21.90,23
265,0.99,2,2.5,500,-10,0,1001,0.56,1.00,10020.00,18.65,21.90,21
266,0.99,2,2.5,500,-10,0,1001,0.45,0.50,9960.00,18.66,22.00,21
267,0.99,2,2.5,500,-10,0,1001,0.15,0.10,9490.00,18.67,21.70,20
268,0.99,2,2.5,500,-10,0,1001,0.38,0.50,9530.00,18.67,21.50,20
269,0.99,2,2.5,500,-10,0,1001,0.26,0.17,9390.00,18.68,21.30,20
270,0.99,2,2.5,500,-10,0,1001,0.45,1.00,9930.00,18.69,21.20,21
271,0.99,2,2.5,500,-10,0,1001,0.45,1.00,10530.00,18.70,21.30,22
272,0.99,2,2.5,500,-10,0,1001,0.71,1.00,8440.00,18.70,20.80,18
273,0.99,2,2.5,500,-10,0,1001,0.56,0.50,9910.00,18.70,20.70,21
274,0.99,2,2.5,500,-10,0,1001,0.33,0.33,11100.00,18.72,20.70,23
275,0.99,2,2.5,500,-10,0,1001,0.13,0.07,12120.00,18.74,21.10,25
276,0.99,2,2.5,500,-10,0,1001,0.12,0.09,11150.00,18.76,21.30,23
277,0.99,2,2.5,500,-10,0,1001,0.12,0.10,9880.00,18.77,21.40,21
278,0.99,2,2.5,500,-10,0,1001,0.29,0.20,11600.00,18.78,21.80,24
279,0.99,2,2.5,500,-10,0,1001,0.22,0.25,10370.00,18.80,22.00,22
280,0.99,2,2.5,500,-10,0,1001,0.17,0.09,10430.00,18.81,22.10,22
281,0.99,2,2.5,500,-10,0,1001,0.29,0.25,10030.00,18.82,22.00,21
282,0.99,2,2.5,500,-10,0,1001,0.20,1.00,9970.00,18.82,22.30,21
283,0.99,2,2.5,500,-10,0,1001,0.11,0.09,11140.00,18.84,22.50,23
284,0.99,2,2.5,500,-10,0,1001,0.19,0.08,11650.00,18.86,22.60,24
285,0.99,2,2.5,500,-10,0,1001,1.00,0.33,11140.00,18.87,22.40,23
286,0.99,2,2.5,500,-10,0,1001,0.56,0.50,11170.00,18.89,22.40,23
287,0.99,2,2.5,500,-10,0,1001,0.71,0.50,11120.00,18.90,22.60,23
288,0.99,2,2.5,500,-10,0,1001,0.24,0.20,11510.00,18.92,22.60,24
289,0.99,2,2.5,500,-10,0,1001,0.38,1.00,10980.00,18.93,22.70,23
290,0.99,2,2.5,500,-10,0,1001,0.24,0.50,11090.00,18.95,22.80,23
291,0.99,2,2.5,500,-10,0,1001,0.26,0.20,9970.00,18.95,22.80,21
292,0.99,2,2.5,500,-10,0,1001,0.56,0.33,10640.00,18.96,22.90,22
293,0.99,2,2.5,500,-10,0,1001,0.20,0.12,11580.00,18.98,23.00,24
294,0.99,2,2.5,500,-10,0,1001,0.33,0.14,10070.00,18.99,22.70,21
295,0.99,2,2.5,500,-10,0,1001,0.56,0.50,12170.00,19.01,22.90,25
296,0.99,2,2.5,500,-10,0,1001,0.45,0.50,9960.00,19.01,22.70,21
297,0.99,2,2.5,500,-10,0,1001,0.29,0.20,11240.00,19.03,22.70,23
298,0.99,2,2.5,500,-10,0,1001,0.38,1.00,11120.00,19.04,22.60,23
299,0.99,2,2.5,500,-10,0,1001,0.56,0.33,10990.00,19.05,22.60,23
300,0.99,2,2.5,500,-10,0,1001,0.22,0.08,10590.00,19.06,22.50,22
301,0.99,2,2.5,500,-10,0,1001,0.71,0.50,10980.00,19.08,22.70,23
302,0.99,2,2.5,500,-10,0,1001,0.17,0.08,10500.00,19.09,22.70,22
303,0.99,2,2.5,500,-10,0,1001,0.16,0.07,10950.00,19.10,22.60,23
304,0.99,2,2.5,500,-10,0,1001,0.20,0.12,10020.00,19.10,22.60,21
