70,0.99,2,0.001,500,-10,0,601,1.00,1.00,9870.00,18.30,21.00,21
71,0.99,2,0.001,500,-10,0,601,0.00,0.50,10900.00,18.36,21.60,23
72,0.99,2,0.001,500,-10,0,601,0.00,1.00,10880.00,18.42,21.50,23
73,0.99,2,0.001,500,-10,0,601,1.00,1.00,9400.00,18.45,21.60,20
74,0.99,2,0.001,500,-10,0,601,0.00,1.00,10580.00,18.49,21.50,22
75,0.99,2,0.001,500,-10,0,601,0.00,1.00,10460.00,18.54,21.50,22
76,0.99,2,0.001,500,-10,0,601,0.00,0.50,8840.00,18.55,21.20,19
77,0.99,2,0.001,500,-10,0,601,0.00,0.14,10410.00,18.59,21.30,22
78,0.99,2,0.001,500,-10,0,601,0.00,0.25,11500.00,18.66,21.60,24
79,0.99,2,0.001,500,-10,0,601,0.00,0.12,9930.00,18.69,21.70,21
80,0.99,2,0.001,500,-10,0,601,0.00,1.00,8810.00,18.69,21.50,19
81,0.99,2,0.001,500,-10,0,601,0.00,1.00,10970.00,18.74,21.50,23
82,0.99,2,0.001,500,-10,0,601,0.00,0.33,9950.00,18.77,21.30,21
83,0.99,2,0.001,500,-10,0,601,0.00,1.00,10480.00,18.81,21.50,22
84,0.99,2,0.001,500,-10,0,601,1.00,1.00,9440.00,18.82,21.30,20
85,0.99,2,0.001,500,-10,0,601,0.00,0.25,9930.00,18.85,21.20,21
86,0.99,2,0.001,500,-10,0,601,0.00,0.50,10470.00,18.89,21.50,22
87,0.99,2,0.001,500,-10,0,601,0.00,0.20,10430.00,18.92,21.50,22
88,0.99,2,0.001,500,-10,0,601,1.00,0.50,11700.00,18.98,21.50,24
89,0.99,2,0.001,500,-10,0,601,0.00,0.50,10340.00,19.01,21.60,22
90,0.99,2,0.001,500,-10,0,601,0.00,0.25,12120.00,19.08,22.20,25
91,0.99,2,0.001,500,-10,0,601,1.00,0.50,10440.00,19.11,22.10,22
92,0.99,2,0.001,500,-10,0,601,0.00,0.14,11050.00,19.15,22.30,23
93,0.99,2,0.001,500,-10,0,601,0.00,0.11,9430.00,19.16,22.10,20
94,0.99,2,0.001,500,-10,0,601,0.00,1.00,11020.00,19.20,22.40,23
95,0.99,2,0.001,500,-10,0,601,1.00,1.00,11070.00,19.24,22.60,23
96,0.99,2,0.001,500,-10,0,601,0.00,0.50,11470.00,19.29,22.80,24
97,0.99,2,0.001,500,-10,0,601,0.00,1.00,9970.00,19.31,22.70,21
98,0.99,2,0.001,500,-10,0,601,1.00,0.20,10390.00,19.33,22.50,22
99,0.99,2,0.001,500,-10,0,601,0.00,0.33,11060.00,19.37,22.60,23
100,0.99,2,0.001,500,-10,0,601,1.00,1.00,11540.00,19.42,22.50,24
