EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
931,0.99,2,5.0,100,-10,0,1001,0.33,0.25,2210.00,21.54,25.90,25
932,0.99,2,5.0,100,-10,0,1001,0.71,0.25,2150.00,21.55,25.80,24
933,0.99,2,5.0,100,-10,0,1001,0.36,0.25,2380.00,21.55,25.60,25
934,0.99,2,5.0,100,-10,0,1001,0.20,0.20,2070.00,21.55,25.50,23
935,0.99,2,5.0,100,-10,0,1001,0.56,0.25,2600.00,21.56,25.60,27
936,0.99,2,5.0,100,-10,0,1001,0.05,0.01,2360.00,21.56,25.30,25
937,0.99,2,5.0,100,-10,0,1001,0.11,0.01,2270.00,21.56,25.20,24
938,0.99,2,5.0,100,-10,0,1001,0.17,0.05,2530.00,21.57,25.00,26
939,0.99,2,5.0,100,-10,0,1001,0.05,0.05,2100.00,21.57,24.90,24
940,0.99,2,5.0,100,-10,0,1001,0.45,0.05,2590.00,21.58,25.00,27
941,0.99,2,5.0,100,-10,0,1001,0.71,1.00,2380.00,21.58,25.00,25
942,0.99,2,5.0,100,-10,0,1001,0.83,1.00,2450.00,21.58,25.20,26
943,0.99,2,5.0,100,-10,0,1001,0.42,0.20,2500.00,21.59,25.30,26
944,0.99,2,5.0,100,-10,0,1001,0.10,0.04,2500.00,21.59,25.60,26
945,0.99,2,5.0,100,-10,0,1001,0.11,0.04,2210.00,21.60,25.30,24
946,0.99,2,5.0,100,-10,0,1001,0.50,0.33,2370.00,21.60,25.30,25
947,0.99,2,5.0,100,-10,0,1001,0.33,0.08,1980.00,21.60,25.20,23
948,0.99,2,5.0,100,-10,0,1001,0.45,1.00,2210.00,21.60,25.10,25
949,0.99,2,5.0,100,-10,0,1001,0.56,0.17,2600.00,21.61,25.40,27
950,0.99,2,5.0,100,-10,0,1001,0.05,0.01,2470.00,21.62,25.30,26
951,0.99,2,5.0,100,-10,0,1001,0.10,0.05,2180.00,21.62,25.20,24
952,0.99,2,5.0,100,-10,0,1001,0.05,0.01,2290.00,21.62,25.10,25
953,0.99,2,5.0,100,-10,0,1001,0.19,0.10,2450.00,21.63,25.10,26
954,0.99,2,5.0,100,-10,0,1001,0.05,0.03,2140.00,21.63,24.90,24
955,0.99,2,5.0,100,-10,0,1001,0.42,0.20,2350.00,21.63,25.00,25
956,0.99,2,5.0,100,-10,0,1001,0.10,0.07,1930.00,21.63,24.70,22
957,0.99,2,5.0,100,-10,0,1001,0.33,0.20,1870.00,21.63,24.60,22
958,0.99,2,5.0,100,-10,0,1001,0.05,0.03,2090.00,21.63,24.40,23
959,0.99,2,5.0,100,-10,0,1001,0.26,0.06,2340.00,21.64,24.20,25
960,0.99,2,5.0,100,-10,0,1001,0.05,0.03,2340.00,21.64,24.10,25
961,0.99,2,5.0,100,-10,0,1001,0.05,0.03,2220.00,21.64,24.20,25
962,0.99,2,5.0,100,-10,0,1001,0.05,0.01,1990.00,21.65,24.10,24
963,0.99,2,5.0,100,-10,0,1001,0.31,0.05,2180.00,21.65,23.90,24
964,0.99,2,5.0,100,-10,0,1001,0.05,0.01,2280.00,21.65,24.00,25
965,0.99,2,5.0,100,-10,0,1001,0.50,0.25,2330.00,21.66,24.10,26
966,0.99,2,5.0,100,-10,0,1001,0.29,0.04,2500.00,21.66,24.50,26
967,0.99,2,5.0,100,-10,0,1001,0.04,0.01,2470.00,21.67,24.90,26
968,0.99,2,5.0,100,-10,0,1001,0.31,0.08,1870.00,21.67,24.80,22
969,0.99,2,5.0,100,-10,0,1001,0.14,0.07,2370.00,21.67,24.80,25
970,0.99,2,5.0,100,-10,0,1001,0.18,0.17,2360.00,21.67,24.80,25
971,0.99,2,5.0,100,-10,0,1001,0.04,0.02,2450.00,21.68,24.90,26
972,0.99,2,5.0,100,-10,0,1001,0.04,0.03,2370.00,21.68,25.00,25
973,0.99,2,5.0,100,-10,0,1001,0.09,0.01,2290.00,21.68,25.10,25
974,0.99,2,5.0,100,-10,0,1001,0.14,0.05,2030.00,21.69,24.90,23
975,0.99,2,5.0,100,-10,0,1001,0.14,0.03,2220.00,21.69,24.80,25
976,0.99,2,5.0,100,-10,0,1001,0.42,0.14,2290.00,21.69,24.70,25
977,0.99,2,5.0,100,-10,0,1001,0.04,0.04,2370.00,21.70,24.60,25
978,0.99,2,5.0,100,-10,0,1001,0.04,0.02,2460.00,21.70,25.00,26
979,0.99,2,5.0,100,-10,0,1001,0.14,0.02,2420.00,21.71,25.10,26
980,0.99,2,5.0,100,-10,0,1001,0.25,0.20,2340.00,21.71,25.10,25
981,0.99,2,5.0,100,-10,0,1001,0.14,0.05,2220.00,21.71,24.90,24
982,0.99,2,5.0,100,-10,0,1001,0.09,0.03,2120.00,21.71,24.80,24
983,0.99,2,5.0,100,-10,0,1001,0.08,0.02,2200.00,21.72,24.70,24
984,0.99,2,5.0,100,-10,0,1001,0.04,0.04,2590.00,21.72,25.10,27
985,0.99,2,5.0,100,-10,0,1001,0.04,0.04,2140.00,21.72,25.00,24
986,0.99,2,5.0,100,-10,0,1001,0.36,0.11,2570.00,21.73,25.20,27
987,0.99,2,5.0,100,-10,0,1001,0.08,0.03,2520.00,21.73,25.30,26
988,0.99,2,5.0,100,-10,0,1001,0.04,0.04,2350.00,21.74,25.20,25
989,0.99,2,5.0,100,-10,0,1001,0.17,0.05,2010.00,21.74,24.90,23
990,0.99,2,5.0,100,-10,0,1001,0.13,0.08,2290.00,21.74,24.90,25
991,0.99,2,5.0,100,-10,0,1001,0.50,0.50,2390.00,21.74,25.00,25
992,0.99,2,5.0,100,-10,0,1001,0.08,0.03,1910.00,21.74,24.80,22
993,0.99,2,5.0,100,-10,0,1001,0.11,0.04,2300.00,21.75,24.90,25
994,0.99,2,5.0,100,-10,0,1001,0.04,0.04,2220.00,21.75,24.60,24
995,0.99,2,5.0,100,-10,0,1001,0.28,0.03,2350.00,21.75,24.70,25
996,0.99,2,5.0,100,-10,0,1001,0.10,0.12,2560.00,21.76,24.70,27
997,0.99,2,5.0,100,-10,0,1001,0.13,0.11,2360.00,21.76,24.60,25
998,0.99,2,5.0,100,-10,0,1001,0.08,0.03,2210.00,21.76,24.60,25
999,0.99,2,5.0,100,-10,0,1001,0.22,0.05,2030.00,21.77,24.60,23
1000,0.99,2,5.0,100,-10,0,1001,0.10,0.02,1980.00,21.77,24.30,22
