EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
81,0.99,2,2.5,10,-10,0,1001,1.00,0.33,-520.00,15.84,18.20,18
82,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-360.00,15.89,18.20,20
83,0.99,2,2.5,10,-10,0,1001,0.71,0.33,-360.00,15.92,18.30,18
84,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-390.00,15.95,18.40,19
85,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-400.00,15.98,18.30,18
86,0.99,2,2.5,10,-10,0,1001,0.45,0.33,-350.00,16.00,18.50,18
87,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-420.00,16.01,18.40,17
88,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-620.00,16.02,18.10,17
89,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-340.00,16.06,18.30,19
90,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-250.00,16.09,18.30,19
91,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-260.00,16.13,18.50,20
92,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-410.00,16.16,18.40,19
93,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-340.00,16.19,18.50,19
94,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-280.00,16.22,18.50,19
95,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-320.00,16.24,18.50,18
96,0.99,2,2.5,10,-10,0,1001,0.56,0.25,-310.00,16.27,18.60,19
97,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-400.00,16.30,18.80,19
98,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-370.00,16.32,19.00,19
99,0.99,2,2.5,10,-10,0,1001,1.00,0.33,-420.00,16.36,19.10,20
100,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-500.00,16.37,18.90,17
101,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-280.00,16.41,19.00,21
102,0.99,2,2.5,10,-10,0,1001,1.00,0.33,-550.00,16.43,18.90,18
103,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-440.00,16.43,18.70,17
104,0.99,2,2.5,10,-10,0,1001,0.71,0.33,-470.00,16.44,18.50,17
105,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-420.00,16.46,18.60,19
106,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-530.00,16.46,18.30,16
107,0.99,2,2.5,10,-10,0,1001,0.56,0.33,-290.00,16.48,18.30,19
108,0.99,2,2.5,10,-10,0,1001,0.29,1.00,-360.00,16.50,18.30,19
109,0.99,2,2.5,10,-10,0,1001,0.45,0.20,-370.00,16.54,18.30,20
110,0.99,2,2.5,10,-10,0,1001,0.71,0.50,-450.00,16.54,18.30,17
111,0.99,2,2.5,10,-10,0,1001,0.45,1.00,-400.00,16.56,18.10,19
112,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-490.00,16.57,18.00,17
113,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-500.00,16.57,18.00,17
114,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-230.00,16.59,18.20,19
115,0.99,2,2.5,10,-10,0,1001,0.26,0.50,-240.00,16.64,18.50,22
116,0.99,2,2.5,10,-10,0,1001,0.24,0.25,-340.00,16.65,18.70,18
117,0.99,2,2.5,10,-10,0,1001,0.71,0.33,-330.00,16.68,18.80,20
118,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-320.00,16.71,18.90,20
119,0.99,2,2.5,10,-10,0,1001,0.56,0.25,-310.00,16.73,18.90,20
120,0.99,2,2.5,10,-10,0,1001,0.38,0.50,-310.00,16.77,19.30,21
121,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-260.00,16.80,19.40,20
122,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-510.00,16.80,19.40,17
123,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-320.00,16.83,19.80,21
124,0.99,2,2.5,10,-10,0,1001,0.22,0.33,-340.00,16.85,19.80,19
125,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-250.00,16.87,19.50,19
126,0.99,2,2.5,10,-10,0,1001,0.71,0.50,-760.00,16.87,19.40,17
127,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-540.00,16.87,19.10,17
128,0.99,2,2.5,10,-10,0,1001,0.38,0.25,-210.00,16.90,19.20,21
129,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-400.00,16.91,19.00,18
130,0.99,2,2.5,10,-10,0,1001,0.20,0.20,-540.00,16.90,18.50,16
131,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-320.00,16.92,18.40,19
132,0.99,2,2.5,10,-10,0,1001,0.33,1.00,-520.00,16.92,18.40,17
133,0.99,2,2.5,10,-10,0,1001,0.71,0.33,-400.00,16.92,18.00,17
134,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-310.00,16.96,18.30,22
135,0.99,2,2.5,10,-10,0,1001,0.71,0.25,-410.00,16.96,18.20,18
136,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-380.00,16.96,18.20,17
137,0.99,2,2.5,10,-10,0,1001,0.56,0.14,-680.00,16.96,18.20,17
138,0.99,2,2.5,10,-10,0,1001,0.56,0.33,-450.00,16.99,18.10,20
139,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-460.00,17.00,18.20,19
140,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-240.00,17.02,18.60,20
141,0.99,2,2.5,10,-10,0,1001,0.19,0.25,-330.00,17.04,18.60,19
142,0.99,2,2.5,10,-10,0,1001,0.29,0.25,-400.00,17.05,18.80,19
143,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-580.00,17.05,18.80,17
144,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-220.00,17.08,18.80,22
145,0.99,2,2.5,10,-10,0,1001,0.45,0.33,-360.00,17.10,18.90,19
146,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-430.00,17.10,19.00,18
147,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-490.00,17.11,19.20,19
148,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-300.00,17.13,19.10,19
149,0.99,2,2.5,10,-10,0,1001,0.17,0.17,-390.00,17.13,19.00,18
150,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-520.00,17.13,18.70,17
151,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-440.00,17.14,18.70,19
152,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-420.00,17.14,18.50,17
153,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-350.00,17.17,18.90,21
154,0.99,2,2.5,10,-10,0,1001,0.38,0.33,-540.00,17.17,18.50,18
155,0.99,2,2.5,10,-10,0,1001,0.33,0.25,-460.00,17.18,18.40,18
156,0.99,2,2.5,10,-10,0,1001,0.71,0.17,-360.00,17.18,18.40,18
157,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-400.00,17.20,18.40,19
158,0.99,2,2.5,10,-10,0,1001,0.45,1.00,-290.00,17.22,18.60,21
159,0.99,2,2.5,10,-10,0,1001,0.56,0.33,-390.00,17.24,18.80,20
160,0.99,2,2.5,10,-10,0,1001,0.33,1.00,-310.00,17.26,19.20,21
161,0.99,2,2.5,10,-10,0,1001,0.71,0.50,-410.00,17.27,19.20,19
162,0.99,2,2.5,10,-10,0,1001,0.16,0.20,-460.00,17.28,19.30,18
163,0.99,2,2.5,10,-10,0,1001,0.29,0.33,-220.00,17.30,19.30,21
164,0.99,2,2.5,10,-10,0,1001,0.26,0.25,-280.00,17.32,19.50,20
165,0.99,2,2.5,10,-10,0,1001,0.38,0.33,-250.00,17.34,19.80,21
166,0.99,2,2.5,10,-10,0,1001,0.38,0.50,-230.00,17.36,20.10,21
167,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-360.00,17.36,20.00,18
168,0.99,2,2.5,10,-10,0,1001,0.33,0.20,-260.00,17.38,20.00,21
169,0.99,2,2.5,10,-10,0,1001,0.71,0.50,-430.00,17.39,19.90,19
170,0.99,2,2.5,10,-10,0,1001,0.29,0.17,-360.00,17.42,20.00,22
171,0.99,2,2.5,10,-10,0,1001,0.33,0.20,-400.00,17.43,20.00,19
172,0.99,2,2.5,10,-10,0,1001,0.24,0.17,-360.00,17.43,20.00,18
173,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-360.00,17.45,19.90,20
174,0.99,2,2.5,10,-10,0,1001,0.26,0.50,-330.00,17.46,19.90,20
175,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-260.00,17.48,19.90,21
176,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-230.00,17.50,19.90,21
177,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-360.00,17.51,20.00,19
178,0.99,2,2.5,10,-10,0,1001,1.00,0.50,-310.00,17.53,19.90,20
179,0.99,2,2.5,10,-10,0,1001,0.29,0.14,-440.00,17.53,19.80,18
180,0.99,2,2.5,10,-10,0,1001,0.71,0.50,-230.00,17.55,19.80,22
181,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-530.00,17.55,19.60,17
182,0.99,2,2.5,10,-10,0,1001,0.15,0.17,-360.00,17.56,19.80,20
183,0.99,2,2.5,10,-10,0,1001,0.56,0.33,-190.00,17.58,19.90,21
184,0.99,2,2.5,10,-10,0,1001,0.45,0.33,-300.00,17.60,20.00,21
185,0.99,2,2.5,10,-10,0,1001,0.22,0.50,-370.00,17.61,19.80,19
186,0.99,2,2.5,10,-10,0,1001,0.20,0.33,-270.00,17.63,19.80,21
187,0.99,2,2.5,10,-10,0,1001,0.26,0.33,-350.00,17.63,19.80,19
188,0.99,2,2.5,10,-10,0,1001,0.29,0.50,-170.00,17.66,20.00,22
189,0.99,2,2.5,10,-10,0,1001,0.19,0.14,-340.00,17.67,20.30,21
190,0.99,2,2.5,10,-10,0,1001,0.33,0.33,-230.00,17.70,20.40,23
191,0.99,2,2.5,10,-10,0,1001,0.17,0.12,-380.00,17.71,20.60,19
192,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-180.00,17.72,20.60,20
193,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-410.00,17.73,20.40,19
194,0.99,2,2.5,10,-10,0,1001,0.26,0.33,-240.00,17.75,20.50,22
195,0.99,2,2.5,10,-10,0,1001,0.38,0.25,-520.00,17.76,20.50,19
196,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-320.00,17.77,20.50,21
197,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-330.00,17.78,20.60,20
198,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-370.00,17.79,20.40,20
199,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-430.00,17.80,20.30,20
200,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-380.00,17.82,20.00,20
201,0.99,2,2.5,10,-10,0,1001,0.29,0.20,-380.00,17.81,19.80,17
202,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-340.00,17.82,19.80,20
203,0.99,2,2.5,10,-10,0,1001,0.33,0.20,-340.00,17.84,20.00,21
204,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-220.00,17.85,19.80,20
205,0.99,2,2.5,10,-10,0,1001,0.45,0.33,-260.00,17.86,20.00,21
206,0.99,2,2.5,10,-10,0,1001,0.16,0.17,-300.00,17.87,19.90,20
207,0.99,2,2.5,10,-10,0,1001,0.56,0.33,-280.00,17.89,20.00,21
208,0.99,2,2.5,10,-10,0,1001,0.26,0.17,-240.00,17.90,20.10,21
209,0.99,2,2.5,10,-10,0,1001,0.24,0.17,-220.00,17.92,20.20,21
210,0.99,2,2.5,10,-10,0,1001,0.38,0.14,-370.00,17.94,20.40,22
211,0.99,2,2.5,10,-10,0,1001,0.45,1.00,-220.00,17.95,20.70,20
212,0.99,2,2.5,10,-10,0,1001,0.24,0.17,-450.00,17.96,20.70,20
213,0.99,2,2.5,10,-10,0,1001,0.24,0.50,-180.00,17.98,20.90,23
214,0.99,2,2.5,10,-10,0,1001,0.38,0.50,-320.00,18.00,21.10,22
215,0.99,2,2.5,10,-10,0,1001,0.38,0.33,-270.00,18.01,21.10,21
216,0.99,2,2.5,10,-10,0,1001,0.26,0.17,-320.00,18.03,21.20,21
217,0.99,2,2.5,10,-10,0,1001,0.14,1.00,-390.00,18.03,21.00,19
218,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-270.00,18.05,21.10,22
219,0.99,2,2.5,10,-10,0,1001,0.33,0.25,-370.00,18.06,21.00,20
220,0.99,2,2.5,10,-10,0,1001,0.33,0.25,-420.00,18.07,20.90,21
221,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-490.00,18.08,20.90,20
222,0.99,2,2.5,10,-10,0,1001,0.45,1.00,-280.00,18.09,20.90,20
223,0.99,2,2.5,10,-10,0,1001,0.29,1.00,-420.00,18.09,20.50,19
224,0.99,2,2.5,10,-10,0,1001,0.29,0.17,-210.00,18.11,20.50,22
225,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-360.00,18.12,20.50,21
226,0.99,2,2.5,10,-10,0,1001,0.26,1.00,-160.00,18.15,20.80,24
227,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-260.00,18.16,21.00,21
228,0.99,2,2.5,10,-10,0,1001,0.26,0.33,-220.00,18.18,21.00,22
229,0.99,2,2.5,10,-10,0,1001,0.24,0.20, -90.00,18.20,21.20,22
230,0.99,2,2.5,10,-10,0,1001,0.15,0.25,-300.00,18.22,21.40,23
231,0.99,2,2.5,10,-10,0,1001,0.33,1.00,-280.00,18.23,21.50,21
232,0.99,2,2.5,10,-10,0,1001,0.33,0.20,-190.00,18.24,21.70,22
233,0.99,2,2.5,10,-10,0,1001,0.22,0.17,-290.00,18.26,22.00,22
234,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-380.00,18.27,21.90,21
235,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-400.00,18.28,21.70,19
236,0.99,2,2.5,10,-10,0,1001,0.14,0.11,-230.00,18.29,21.40,21
237,0.99,2,2.5,10,-10,0,1001,0.26,0.17,-280.00,18.30,21.40,21
238,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-370.00,18.31,21.20,20
239,0.99,2,2.5,10,-10,0,1001,0.20,0.14,-210.00,18.32,21.20,22
240,0.99,2,2.5,10,-10,0,1001,0.19,1.00,-290.00,18.34,21.20,23
241,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-250.00,18.35,21.10,20
242,0.99,2,2.5,10,-10,0,1001,0.24,0.50,-370.00,18.35,20.90,20
243,0.99,2,2.5,10,-10,0,1001,0.29,0.33,-240.00,18.37,21.00,23
244,0.99,2,2.5,10,-10,0,1001,0.71,0.07,-260.00,18.38,21.00,21
245,0.99,2,2.5,10,-10,0,1001,0.17,0.50,-520.00,18.39,21.00,19
246,0.99,2,2.5,10,-10,0,1001,0.38,0.12,-350.00,18.40,21.10,22
247,0.99,2,2.5,10,-10,0,1001,0.14,0.20,-430.00,18.41,21.10,21
248,0.99,2,2.5,10,-10,0,1001,0.24,0.14,-390.00,18.42,21.10,20
249,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-360.00,18.43,21.00,21
250,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-350.00,18.45,21.00,23
251,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-180.00,18.46,21.20,22
252,0.99,2,2.5,10,-10,0,1001,0.24,0.25,-440.00,18.46,21.10,19
253,0.99,2,2.5,10,-10,0,1001,0.22,1.00,-380.00,18.47,20.90,21
254,0.99,2,2.5,10,-10,0,1001,0.20,0.33,-260.00,18.49,21.00,22
255,0.99,2,2.5,10,-10,0,1001,0.45,0.20,-390.00,18.50,21.30,22
256,0.99,2,2.5,10,-10,0,1001,0.16,0.50,-240.00,18.51,21.30,22
257,0.99,2,2.5,10,-10,0,1001,0.45,0.25,-440.00,18.53,21.40,22
258,0.99,2,2.5,10,-10,0,1001,0.24,0.12,-300.00,18.54,21.50,21
259,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-310.00,18.55,21.60,22
260,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-410.00,18.56,21.30,20
261,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-190.00,18.57,21.40,23
262,0.99,2,2.5,10,-10,0,1001,0.22,0.11,-370.00,18.58,21.60,21
263,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-120.00,18.60,21.80,23
264,0.99,2,2.5,10,-10,0,1001,0.15,0.11,-380.00,18.61,21.70,21
265,0.99,2,2.5,10,-10,0,1001,0.38,0.14,-120.00,18.62,21.80,23
266,0.99,2,2.5,10,-10,0,1001,0.14,0.10,-130.00,18.64,21.90,23
267,0.99,2,2.5,10,-10,0,1001,0.71,1.00,-230.00,18.65,21.90,22
268,0.99,2,2.5,10,-10,0,1001,0.22,0.14,-430.00,18.65,21.60,18
269,0.99,2,2.5,10,-10,0,1001,0.45,0.17,-330.00,18.66,21.60,22
270,0.99,2,2.5,10,-10,0,1001,0.33,0.50,-320.00,18.67,21.60,20
271,0.99,2,2.5,10,-10,0,1001,0.19,0.33,-160.00,18.68,21.50,22
272,0.99,2,2.5,10,-10,0,1001,0.14,0.09,-340.00,18.69,21.60,22
273,0.99,2,2.5,10,-10,0,1001,0.13,0.12,-170.00,18.71,21.60,23
274,0.99,2,2.5,10,-10,0,1001,0.38,0.50,-340.00,18.72,21.60,21
275,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-280.00,18.73,21.60,23
276,0.99,2,2.5,10,-10,0,1001,0.12,0.08,-410.00,18.74,21.40,21
277,0.99,2,2.5,10,-10,0,1001,0.56,0.50,-200.00,18.76,21.50,23
278,0.99,2,2.5,10,-10,0,1001,0.12,0.08,-150.00,18.76,21.80,21
279,0.99,2,2.5,10,-10,0,1001,0.56,0.10,-250.00,18.77,21.70,21
280,0.99,2,2.5,10,-10,0,1001,0.71,0.33,-180.00,18.78,21.90,22
281,0.99,2,2.5,10,-10,0,1001,0.29,0.50,-190.00,18.80,22.00,23
282,0.99,2,2.5,10,-10,0,1001,0.33,1.00,-250.00,18.81,22.00,22
283,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-260.00,18.82,21.90,22
284,0.99,2,2.5,10,-10,0,1001,0.45,1.00,-300.00,18.83,22.00,22
285,0.99,2,2.5,10,-10,0,1001,0.22,0.20,-140.00,18.85,22.00,23
286,0.99,2,2.5,10,-10,0,1001,1.00,1.00,-160.00,18.86,22.30,24
287,0.99,2,2.5,10,-10,0,1001,0.56,1.00,-230.00,18.88,22.20,22
288,0.99,2,2.5,10,-10,0,1001,0.45,0.33,-370.00,18.88,22.20,21
289,0.99,2,2.5,10,-10,0,1001,0.45,0.50,-240.00,18.89,22.20,21
290,0.99,2,2.5,10,-10,0,1001,0.29,0.25,-420.00,18.89,22.00,20
291,0.99,2,2.5,10,-10,0,1001,0.29,0.25,-190.00,18.91,22.20,25
292,0.99,2,2.5,10,-10,0,1001,1.00,0.50,-470.00,18.92,22.00,20
293,0.99,2,2.5,10,-10,0,1001,0.17,0.10,-410.00,18.92,21.80,20
294,0.99,2,2.5,10,-10,0,1001,0.11,0.07,-290.00,18.93,21.60,20
295,0.99,2,2.5,10,-10,0,1001,0.11,0.25,-260.00,18.94,21.50,22
296,0.99,2,2.5,10,-10,0,1001,0.10,0.07,-210.00,18.95,21.40,23
297,0.99,2,2.5,10,-10,0,1001,0.20,0.33, -90.00,18.96,21.40,22
298,0.99,2,2.5,10,-10,0,1001,0.45,0.20,-430.00,18.97,21.40,21
299,0.99,2,2.5,10,-10,0,1001,0.10,0.17,-180.00,18.98,21.60,23
300,0.99,2,2.5,10,-10,0,1001,0.45,0.25,-270.00,18.99,21.80,22
301,0.99,2,2.5,10,-10,0,1001,0.26,0.20,-320.00,19.00,21.50,22
302,0.99,2,2.5,10,-10,0,1001,0.26,0.25,-410.00,19.00,21.50,20
303,0.99,2,2.5,10,-10,0,1001,0.09,0.06,-240.00,19.02,21.80,23
304,0.99,2,2.5,10,-10,0,1001,0.38,1.00,-180.00,19.03,22.00,22
